str-exon	gene_name	sample_n	GT_n	p_values	slope	error	shuffled_p	shuffled_slope	shuffled_error	BF_p	FDR_p	rej	Tissue	Sample_tshld	CHROM_START	causal_STR	exon_STR	hg19_START
chr15_63071202-ENSG00000140416.19_12	TPM1	154	6	0.0007509231307846	0.191702585681256	0.0554998792034152	0.5204164291896987	-0.0521685279858358	0.0809447229183679	0.0030036925231386	0.1266806847199771	False	Brain_Hypothalamus	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_9	TPM1	154	6	0.4956624083654979	-0.0424203357240282	0.0620816292279665	0.2736642948947362	-0.0964557733070977	0.0877332621742383	1.0	1.0	False	Brain_Hypothalamus	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_8	TPM1	154	6	0.6135329384325867	0.0313464197089512	0.061914325770519	0.1013784469708915	-0.1426165562030085	0.0864251697750979	1.0	1.0	False	Brain_Hypothalamus	100	chr15_63071203	True	True	chr15_63363402
chr14_103425240-ENSG00000075413.17_6	MARK3	125	9	0.5253072345281666	-0.0677009631099031	0.1062030853179575	0.3990978830165035	-0.0855291009115456	0.1009872635057821	0.5253072345281666	1.0	False	Brain_Hypothalamus	100	chr14_103425240	True	False	chr14_103891577
chr12_123244433-ENSG00000130921.7_3	C12orf65	152	3	0.6036922395694042	-0.0328482301445527	0.0631188340571769	0.2532953440509268	0.096730181707189	0.0842837457939124	1.0	1.0	False	Brain_Hypothalamus	100	chr12_123244433	True	False	chr12_123728980
chr12_56098249-ENSG00000065361.14_25	ERBB3	127	4	0.0411154593283353	-0.1697892423843817	0.0820592919397144	0.8021112304287161	0.0276556647732479	0.11005799645092	0.0822309186566706	0.8905274380659941	False	Brain_Hypothalamus	100	chr12_56098249	False	True	chr12_56492033
chr12_56098249-ENSG00000065361.14_23	ERBB3	128	4	0.0362518289143359	-0.175707060112124	0.0827881027383687	0.1629455998305031	-0.1453247409815331	0.103398250945796	0.0725036578286718	0.8565826646145401	False	Brain_Hypothalamus	100	chr12_56098249	False	True	chr12_56492033
chr12_56098249-ENSG00000065361.14_22	ERBB3	121	4	0.0235912509674266	-0.1750540847725593	0.0760715085273816	0.4160364887931913	0.0896569406392713	0.1097491874942494	0.0471825019348532	0.6988683974900033	False	Brain_Hypothalamus	100	chr12_56098249	False	True	chr12_56492033
chr12_56098249-ENSG00000065361.14_21	ERBB3	120	4	0.0445270754976716	-0.1704215187002571	0.0836769579855709	0.4156590828758406	0.0667155015260153	0.0815963324461756	0.0890541509953433	0.9223205036183624	False	Brain_Hypothalamus	100	chr12_56098249	False	True	chr12_56492033
chr12_56098249-ENSG00000065361.14_20	ERBB3	116	4	0.1374907236498846	-0.111714143850338	0.0745407971708979	0.928468502289576	-0.0103185622480133	0.1146170260531126	0.2749814472997693	1.0	False	Brain_Hypothalamus	100	chr12_56098249	False	True	chr12_56492033
chr12_56098249-ENSG00000065361.14_19	ERBB3	119	4	0.0371060314970211	-0.1772401587825243	0.0837892457785554	0.5857771233307367	0.0633049870256153	0.1157541245703127	0.0742120629940423	0.8611878821185405	False	Brain_Hypothalamus	100	chr12_56098249	False	True	chr12_56492033
chr12_56098249-ENSG00000065361.14_18	ERBB3	113	4	0.0729481978587303	-0.1288129565168116	0.0709557406765649	0.5784278134452224	0.0639951877064647	0.1147271422506939	0.1458963957174607	1.0	False	Brain_Hypothalamus	100	chr12_56098249	False	True	chr12_56492033
chr12_56098249-ENSG00000065361.14_16	ERBB3	108	4	0.056733405267452	-0.142317896345678	0.0736262547325255	0.9701206130499778	0.0036823438041767	0.0980051497708298	0.113466810534904	1.0	False	Brain_Hypothalamus	100	chr12_56098249	False	True	chr12_56492033
chr12_56098249-ENSG00000065361.14_13	ERBB3	114	4	0.3611598318371034	-0.0752422968150078	0.0819637955364912	0.9704164959933596	0.0044564235260171	0.1198195527615092	0.7223196636742067	1.0	False	Brain_Hypothalamus	100	chr12_56098249	False	True	chr12_56492033
chr12_51008215-ENSG00000110911.14_11	SLC11A2	115	7	0.9304831843650868	0.006397489965579	0.0731250262328417	0.6843167607651741	0.0463377426170806	0.1135927304470055	1.0	1.0	False	Brain_Hypothalamus	100	chr12_51008215	True	True	chr12_51401998
chr12_51008215-ENSG00000110911.14_10	SLC11A2	126	7	0.7151912615320046	-0.0306062292747955	0.0836374777288774	0.6655671187623771	0.0459906727352278	0.1060821973591625	1.0	1.0	False	Brain_Hypothalamus	100	chr12_51008215	True	True	chr12_51401998
chr11_126411153-ENSG00000110080.18_17	ST3GAL4	138	3	0.2417145376047175	0.1144116689551942	0.0972064478084835	0.6526000069185137	-0.0424821640161585	0.0941172472105386	0.483429075209435	1.0	False	Brain_Hypothalamus	100	chr11_126411153	True	False	chr11_126281048
chr11_126411153-ENSG00000110080.18_16	ST3GAL4	138	3	0.2978324473752034	0.1023297937173096	0.097829417283821	0.1891401810394108	-0.1367277906907205	0.1034848610421953	0.5956648947504068	1.0	False	Brain_Hypothalamus	100	chr11_126411153	True	False	chr11_126281048
chr11_126411153-ENSG00000110080.18_13	ST3GAL4	138	3	9.201029318978662e-06	-0.4080013195182236	0.0877359302169753	0.2049734048884439	-0.1151354022998979	0.0903026490195218	9.201029318978662e-06	0.0010583377271788	True	Brain_Hypothalamus	100	chr11_126411153	True	False	chr11_126281048
chr11_126411153-ENSG00000110080.18_12	ST3GAL4	134	3	0.8919700731001651	0.0112463370032762	0.082611431900549	0.80538578234824	-0.0257899224482462	0.1044149788945924	0.8919700731001651	1.0	False	Brain_Hypothalamus	100	chr11_126411153	True	False	chr11_126281048
chr11_245642-ENSG00000185627.17_13	PSMD13	100	21	0.0074839132832055	-0.2564333509443987	0.0932087067352362	0.3225116622868013	0.1080868708089191	0.1085145056267537	0.0374195664160277	0.6227015821836571	False	Brain_Hypothalamus	100	chr11_245642	True	False	chr11_245642
chr11_245642-ENSG00000185627.17_12	PSMD13	100	21	0.0081043577152488	-0.1912279151767785	0.0702468270103722	0.8663405726597246	-0.01805571729567	0.1069003214870838	0.0405217885762443	0.6468659102709671	False	Brain_Hypothalamus	100	chr11_245642	True	False	chr11_245642
chr11_245642-ENSG00000185627.17_3	PSMD13	100	21	0.6233446133982388	-0.0372909576120962	0.0756086647078306	0.9712427290459162	-0.003289599085375	0.0909394029037146	1.0	1.0	False	Brain_Hypothalamus	100	chr11_245642	True	False	chr11_245642
chr11_245642-ENSG00000142082.14_1	SIRT3	98	21	0.1793838614499758	-0.1369484397034365	0.1009915046851767	0.3992035509946024	0.0937989388579988	0.1105921043659281	1.0	1.0	False	Brain_Hypothalamus	100	chr11_245642	True	False	chr11_245642
chr9_120813367-ENSG00000095261.13_10	PSMD5	136	6	0.9784329279816728	0.0026832319621296	0.0990278592596012	0.6436203228153197	0.0441236434830541	0.0951076168082943	0.9784329279816728	1.0	False	Brain_Hypothalamus	100	chr9_120813371	True	False	chr9_123575649
chr7_73609550-ENSG00000009950.15_6	MLXIPL	122	9	0.8132160484083859	-0.0205143988089196	0.0865817597430996	0.8367719344714387	-0.0199260853365128	0.0964521619406295	1.0	1.0	False	Brain_Hypothalamus	100	chr7_73609555	False	True	chr7_73023885
chr7_73609550-ENSG00000009950.15_4	MLXIPL	121	9	0.8290799459384179	0.0169872901512043	0.0784691856600956	0.4181178423969172	0.0858348063340501	0.105542676860442	1.0	1.0	False	Brain_Hypothalamus	100	chr7_73609555	False	True	chr7_73023885
chr6_34237683-ENSG00000186577.12_3	C6orf1	148	3	0.1783110979950742	-0.0908064874792002	0.0670733314612049	0.0410657326753597	-0.2017048791055436	0.0976811726261833	0.5349332939852227	1.0	False	Brain_Hypothalamus	100	chr6_34237683	True	False	chr6_34205460
chr3_58389659-ENSG00000168297.15_5	PXK	133	6	0.6030520098670075	-0.0475868575702616	0.0912362505051566	0.8175030252435148	0.0213597740698161	0.0923339431073538	1.0	1.0	False	Brain_Hypothalamus	100	chr3_58389659	True	False	chr3_58375386
chr1_150579759-ENSG00000143384.12_2	MCL1	150	6	0.8246992437235283	0.0174422816078586	0.0785766662116434	0.5251654855507429	-0.0522268768932315	0.0819604379210618	1.0	1.0	False	Brain_Hypothalamus	100	chr1_150579759	True	False	chr1_150552235
chr1_35510586-ENSG00000142687.17_6	KIAA0319L	120	5	0.7969424079922709	-0.0242224610635227	0.0938691614048187	0.2438393444327459	-0.1291388504231026	0.1101040598369019	1.0	1.0	False	Brain_Hypothalamus	100	chr1_35510586	False	True	chr1_35976187
chr22_29967918-ENSG00000100330.15_3	MTMR3	126	12	0.0131497737980113	-0.2114284007235436	0.0837264772302868	0.1991329195518455	0.1423796397522976	0.1101435697579464	0.0262995475960226	0.4498574956409465	False	Brain_CerebellarHemisphere	100	chr22_29967918	True	False	chr22_30363907
chr19_55051418-ENSG00000160439.15_8	RDH13	117	4	0.89724825120423	-0.0152395801177333	0.1176769822000667	0.4074478940081363	-0.0987923980001278	0.1186993843379366	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr19_55051422	True	False	chr19_55562790
chr19_49525050-ENSG00000104870.12_9	FCGRT	152	3	0.1110815780436538	-0.1766352763928302	0.1100731227114817	0.565469984762748	0.0599849223167484	0.1040919943433271	0.2221631560873077	1.0	False	Brain_CerebellarHemisphere	100	chr19_49525050	True	True	chr19_50028307
chr19_40795370-ENSG00000269858.5_2	EGLN2	143	8	0.7905078973373919	0.0271936531813181	0.1021300657777442	0.3632257676062135	0.091325827174677	0.1000470254140712	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr19_40795370	True	False	chr19_41301275
chr19_3466223-ENSG00000141905.17_12	NFIC	114	4	0.8965512323348794	0.0104431927065896	0.0800860073094963	0.9658830691785364	0.0047518702025477	0.1107776203371902	0.8965512323348794	1.0	False	Brain_CerebellarHemisphere	100	chr19_3466224	True	True	chr19_3466222
chr17_81101636-ENSG00000175866.15_28	BAIAP2	152	3	0.0204348664864649	-0.1163125213053805	0.0495329443312395	0.0732899659034582	-0.1531427248301538	0.0847862986184241	0.0204348664864649	0.3859765290257034	False	Brain_CerebellarHemisphere	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_27	BAIAP2	152	3	0.27763428623188	0.096006494263315	0.0880470075865988	0.2189789198040846	0.1095988615867873	0.0887114838654597	0.27763428623188	1.0	False	Brain_CerebellarHemisphere	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_26	BAIAP2	152	3	0.2549199006179823	0.0974117787136814	0.0851700216250482	0.9280493893420708	-0.0082818751168453	0.0915311009814064	0.5098398012359646	1.0	False	Brain_CerebellarHemisphere	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_25	BAIAP2	152	3	0.2481257523776504	0.0978296560210176	0.0843119149266857	0.6612786053391804	0.0388360782649242	0.0884256150360905	0.4962515047553008	1.0	False	Brain_CerebellarHemisphere	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_24	BAIAP2	152	3	0.2704933855292923	0.0899583988621857	0.0812757970835486	0.1067235857340243	-0.1441021878992051	0.0886890665420232	0.5409867710585846	1.0	False	Brain_CerebellarHemisphere	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_23	BAIAP2	152	3	0.3053870046165347	0.078530467282985	0.0763046432853464	0.4856509573057813	-0.0629459682901861	0.0900101719194967	0.6107740092330693	1.0	False	Brain_CerebellarHemisphere	100	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_22	BAIAP2	152	3	0.3724151772647885	0.0695306181243638	0.0776728335196583	0.8428463674048521	-0.0183036044997491	0.0921322987953994	0.7448303545295771	1.0	False	Brain_CerebellarHemisphere	100	chr17_81101636	True	False	chr17_79075436
chr17_78402398-ENSG00000087157.18_5	PGS1	133	9	0.0298158425322084	0.1730228506205138	0.0785673764857707	0.822610721189418	-0.0217842071321532	0.0969287697350392	0.0894475275966253	0.8524957345222106	False	Brain_CerebellarHemisphere	100	chr17_78402398	True	False	chr17_76398479
chr17_78402398-ENSG00000087157.18_4	PGS1	133	9	0.970309659115392	0.0037623056746247	0.1008446824360502	0.5976548421209886	-0.0545334658987933	0.1030155375766774	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr17_78402398	True	False	chr17_76398479
chr17_40177496-ENSG00000108352.11_2	RAPGEFL1	148	3	0.4295362481406741	0.0713341528344668	0.0899951176182023	0.1909120670676153	-0.1112734079003791	0.0846023238069767	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr17_40177499	False	True	chr17_38333752
chr17_40021072-ENSG00000008838.19_28	MED24	149	4	1.0997467396936864e-06	0.3980475752714821	0.0775728703855606	0.929421412590236	0.0075672086580705	0.0852586225706853	4.3989869587747455e-06	0.0003844887111261	True	Brain_CerebellarHemisphere	100	chr17_40021072	True	False	chr17_38177325
chr17_40021072-ENSG00000008838.19_27	MED24	149	4	0.0452054657119665	0.1567288705774793	0.0774539305984375	0.9238065597228778	-0.0086562361111927	0.0903216345318647	0.2260273285598327	1.0	False	Brain_CerebellarHemisphere	100	chr17_40021072	True	False	chr17_38177325
chr17_40021072-ENSG00000008838.19_19	MED24	149	4	0.4386514122647783	0.0640136014960224	0.082383543789576	0.5142335444974742	0.0548204033520571	0.0838014636382255	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr17_40021072	True	False	chr17_38177325
chr17_39685490-ENSG00000161395.13_4	PGAP3	120	3	0.8167175536656199	-0.0226247300310344	0.0973414722832874	0.9846707526501938	-0.0020274972242298	0.1052409861792566	0.8167175536656199	1.0	False	Brain_CerebellarHemisphere	100	chr17_39685492	True	False	chr17_37841745
chr17_39685490-ENSG00000161395.13_3	PGAP3	106	3	0.9998402433666368	-2.14672554114954e-05	0.106876782056608	0.3917369555167118	-0.0948267332896794	0.1101106275392713	0.9998402433666368	1.0	False	Brain_CerebellarHemisphere	100	chr17_39685492	True	False	chr17_37841745
chr17_2593585-ENSG00000007168.12_2	PAFAH1B1	105	3	0.0784091754014257	-0.2061408273329626	0.1155878701388613	0.979155018112821	-0.0032194705652359	0.1228232822969782	0.3920458770071289	1.0	False	Brain_CerebellarHemisphere	100	chr17_2593591	True	False	chr17_2496885
chr16_67195891-ENSG00000102890.14_5	ELMO3	128	4	0.8389835705267455	-0.0205073013851954	0.1006650136980004	0.2439875109811989	-0.1186824123833241	0.1012720535654666	0.8389835705267455	1.0	False	Brain_CerebellarHemisphere	100	chr16_67195891	True	True	chr16_67229794
chr16_67195891-ENSG00000205250.8_5	E2F4	143	4	0.6057008702559525	0.0471435094347244	0.0910753557573212	0.5360379244617088	-0.0552454801997184	0.0890102073017763	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr16_67195891	True	True	chr16_67229794
chr16_67195891-ENSG00000205250.8_4	E2F4	143	4	0.8213648159464266	-0.0205453671453266	0.0907873824713349	0.2229021410937297	0.1221235629650361	0.0996591585632653	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr16_67195891	True	True	chr16_67229794
chr16_67195891-ENSG00000205250.8_2	E2F4	143	4	0.5617338354212114	-0.0263531230387217	0.0452846547387988	0.4620642529239541	-0.0701265597713424	0.0950350798838481	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr16_67195891	True	True	chr16_67229794
chr15_74668728-ENSG00000179151.11_9	EDC3	132	9	0.4306476041651609	-0.0813289649863709	0.1028001295380777	0.4033053523595135	0.0926709322864488	0.1104375287391758	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr15_74668730	True	False	chr15_74961071
chr15_63071202-ENSG00000140416.19_15	TPM1	152	6	0.0589646232083084	-0.0971994204039099	0.0510002894934975	0.4639185780786351	0.0676977419717491	0.0921475726590788	0.2358584928332336	1.0	False	Brain_CerebellarHemisphere	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_14	TPM1	152	6	0.1357026199222976	-0.0561507347501013	0.0373920320703544	0.4354979547301661	-0.0732669249029499	0.0936517499006286	0.5428104796891904	1.0	False	Brain_CerebellarHemisphere	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_13	TPM1	152	6	0.0071536300755993	0.1332764238993543	0.0487372760870773	0.9461913035753066	0.0062249351575628	0.0920492543315401	0.0286145203023972	0.4741713223047061	False	Brain_CerebellarHemisphere	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_12	TPM1	152	6	0.1600568347852722	0.0690982509423214	0.0488918872514934	0.4620119104926567	-0.0681463247256202	0.0923627999629202	0.6402273391410891	1.0	False	Brain_CerebellarHemisphere	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_9	TPM1	152	6	0.0645704115077079	-0.110928089222792	0.0594888253274165	0.8066256154214557	0.021602030833672	0.0880633458644257	0.2582816460308318	1.0	False	Brain_CerebellarHemisphere	100	chr15_63071203	True	True	chr15_63363402
chr15_63071202-ENSG00000140416.19_8	TPM1	152	6	0.0189584467165611	0.152236694541993	0.0640387826440349	0.2807560496481811	0.0986620399363614	0.0910746142904233	0.0947922335828058	0.8788391439657136	False	Brain_CerebellarHemisphere	100	chr15_63071203	True	True	chr15_63363402
chr14_103425240-ENSG00000075413.17_6	MARK3	142	9	0.5908448068708658	0.0485073900499449	0.0899747740169185	0.3685966815958914	0.0855484193347534	0.0947743880947472	0.5908448068708658	1.0	False	Brain_CerebellarHemisphere	100	chr14_103425240	True	False	chr14_103891577
chr12_51008215-ENSG00000110911.14_6	SLC11A2	104	6	0.6170382569193342	-0.0503447877483103	0.1002708027829643	0.2514452343017243	0.1145969180221168	0.0991723289057392	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr12_51008215	True	True	chr12_51401998
chr11_126411153-ENSG00000110080.18_17	ST3GAL4	138	3	0.0610036729731644	-0.1800640019649907	0.095136495864816	0.2273868398678457	-0.1178256240438109	0.0970688356160459	0.1220073459463289	0.9895366527787705	False	Brain_CerebellarHemisphere	100	chr11_126411153	True	False	chr11_126281048
chr11_126411153-ENSG00000110080.18_16	ST3GAL4	138	3	0.0708675229818557	-0.1781838497229288	0.0976973724605583	0.3165540922839388	-0.0962166377764206	0.0956329606059932	0.1417350459637115	1.0	False	Brain_CerebellarHemisphere	100	chr11_126411153	True	False	chr11_126281048
chr11_126411153-ENSG00000110080.18_13	ST3GAL4	138	3	0.0044718599211771	-0.2685602703801269	0.0925409628106341	0.3478877556826061	0.0894080499393455	0.0948437352073606	0.0044718599211771	0.1347524802975959	False	Brain_CerebellarHemisphere	100	chr11_126411153	True	False	chr11_126281048
chr11_126411153-ENSG00000110080.18_12	ST3GAL4	124	3	0.030574957578595	0.1977776366316069	0.0901179274608106	0.0797829482639707	0.1838805081642652	0.1038570686830596	0.030574957578595	0.4862619914977746	False	Brain_CerebellarHemisphere	100	chr11_126411153	True	False	chr11_126281048
chr9_120813367-ENSG00000095261.13_10	PSMD5	136	7	0.770312900772858	-0.0289033482131339	0.0987495456800373	0.615072481192303	-0.0476945035333466	0.0945767305858917	0.770312900772858	1.0	False	Brain_CerebellarHemisphere	100	chr9_120813371	True	False	chr9_123575649
chr8_41655124-ENSG00000029534.19_45	ANK1	134	7	0.0302826314390602	-0.190020786855056	0.086547548877335	0.3415323275240111	-0.086717140034105	0.0907659001929416	0.1211305257562411	0.9883757006184682	False	Brain_CerebellarHemisphere	100	chr8_41655130	False	True	chr8_41512649
chr8_41655124-ENSG00000029534.19_43	ANK1	134	7	0.0958244154361474	-0.0981127888676485	0.0583914952475822	0.3432967064853388	-0.090653673904372	0.0952351804714641	0.3832976617445898	1.0	False	Brain_CerebellarHemisphere	100	chr8_41655130	False	True	chr8_41512649
chr7_73609550-ENSG00000009950.15_7	MLXIPL	128	10	0.4022971702809478	-0.0485216940267091	0.0576906289184584	0.23599413556936	-0.1262982770830886	0.1059411867906763	0.8045943405618956	1.0	False	Brain_CerebellarHemisphere	100	chr7_73609555	False	True	chr7_73023885
chr7_73609550-ENSG00000009950.15_6	MLXIPL	128	10	0.2692156949315844	-0.0631691097126471	0.0568590204809052	0.5737402977493544	-0.0546181081189416	0.0967737736590091	0.5384313898631689	1.0	False	Brain_CerebellarHemisphere	100	chr7_73609555	False	True	chr7_73023885
chr7_73609550-ENSG00000009950.15_5	MLXIPL	127	10	0.3815663774204169	-0.0459518789775627	0.0522838238478067	0.4250840988435653	-0.0846141964673652	0.1056479213882107	0.7631327548408338	1.0	False	Brain_CerebellarHemisphere	100	chr7_73609555	False	True	chr7_73023885
chr7_73609550-ENSG00000009950.15_4	MLXIPL	128	10	0.2629575179561471	-0.0699280122341888	0.0621192113623459	0.980573738509576	0.0022903221829222	0.0938272284049627	0.5259150359122943	1.0	False	Brain_CerebellarHemisphere	100	chr7_73609555	False	True	chr7_73023885
chr7_73609550-ENSG00000009950.15_3	MLXIPL	127	10	0.582791844884084	-0.0313300517212343	0.0568496520557934	0.9755320929262136	0.0030563885619297	0.0994024240725678	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr7_73609555	False	True	chr7_73023885
chr6_34237683-ENSG00000186577.12_3	C6orf1	146	3	0.277330483492283	-0.0973080492500153	0.0891642857902137	0.1107709153114139	0.1523528604126378	0.0948235803079506	0.8319914504768492	1.0	False	Brain_CerebellarHemisphere	100	chr6_34237683	True	False	chr6_34205460
chr5_141573990-ENSG00000131504.15_8	DIAPH1	120	4	0.8294252423727423	-0.019469260074908	0.0901163743018583	0.3541557949953903	0.0849497810730872	0.091225115942021	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr5_141573990	True	True	chr5_140953557
chr4_82942134-ENSG00000189308.10_6	LIN54	134	6	0.0063979424530088	-0.2547760832141658	0.0916001324803965	0.1462870482509428	-0.1379966614631121	0.0942980984864942	0.0255917698120355	0.4438827747631505	False	Brain_CerebellarHemisphere	100	chr4_82942134	True	False	chr4_83863287
chr3_141987266-ENSG00000114126.17_11	TFDP2	115	9	0.0138055276448632	0.2492158298393373	0.0991847220578576	0.3600433608194069	0.1070600895328876	0.1163588369362514	0.0414165829345897	0.577536548366287	False	Brain_CerebellarHemisphere	100	chr3_141987266	True	False	chr3_141706108
chr3_58389659-ENSG00000168297.15_7	PXK	126	6	0.5641824526704736	-0.0436724359045627	0.0754813073969351	0.7662980066248375	0.0304754995223015	0.1022534036586711	0.5641824526704736	1.0	False	Brain_CerebellarHemisphere	100	chr3_58389659	True	False	chr3_58375386
chr3_58389659-ENSG00000168297.15_5	PXK	134	6	0.2304588514131629	-0.1062414101721003	0.0880905012389466	0.5273996658761393	-0.0616366876664169	0.097210682265058	0.4609177028263258	1.0	False	Brain_CerebellarHemisphere	100	chr3_58389659	True	False	chr3_58375386
chr2_66440050-ENSG00000143995.19_5	MEIS1	106	14	0.5802556164382905	0.0421179884277099	0.0758466801722525	0.1906497180514813	-0.1424673559249611	0.1079304494717541	1.0	1.0	False	Brain_CerebellarHemisphere	100	chr2_66440050	False	True	chr2_66667182
chr1_150579759-ENSG00000143384.12_2	MCL1	149	7	0.1664465989312176	-0.1135333416917714	0.0815597164244781	0.8725752888331071	0.0150025845955442	0.0933427897647132	0.4993397967936529	1.0	False	Brain_CerebellarHemisphere	100	chr1_150579759	True	False	chr1_150552235
chr1_35510586-ENSG00000142687.17_6	KIAA0319L	119	5	0.3964940466428844	-0.082616447388097	0.0969815804446621	0.4218277215684815	0.0839103886296253	0.1039961243780287	0.7929880932857688	1.0	False	Brain_CerebellarHemisphere	100	chr1_35510586	False	True	chr1_35976187
chr22_29967918-ENSG00000100330.15_3	MTMR3	426	13	0.8566516027239491	-0.0084039216156931	0.0464934200803131	0.9294442438100402	-0.0046618327155763	0.0526166096227299	1.0	1.0	False	Skin_SunExposed_Lowerleg	200	chr22_29967918	True	False	chr22_30363907
chr19_55051418-ENSG00000160439.15_8	RDH13	385	8	0.3116626376907212	0.052775653137127	0.05208956961698	0.8498638645060527	-0.0100788261980219	0.053206322731973	0.9349879130721636	1.0	False	Skin_SunExposed_Lowerleg	200	chr19_55051422	True	False	chr19_55562790
chr19_55051418-ENSG00000160439.15_10	RDH13	385	8	4.621958801797399e-05	-0.1811645012485498	0.0439231741246005	0.2203669726442608	0.0652336926521585	0.0531349671866224	0.0001386587640539	0.0046890012589582	True	Skin_SunExposed_Lowerleg	200	chr19_55051422	True	False	chr19_55562790
chr19_55051418-ENSG00000160439.15_13	RDH13	385	8	0.6650418400042459	-0.0187461248191702	0.0432614213907864	0.4855431263238447	-0.0363615901232159	0.0520835544758454	1.0	1.0	False	Skin_SunExposed_Lowerleg	200	chr19_55051422	True	False	chr19_55562790
chr19_49525050-ENSG00000142552.7_4	RCN3	461	3	0.2895001159878725	-0.0548536939274064	0.0517236300032538	0.4668036637889889	0.0383165344072455	0.0526086691231746	1.0	1.0	False	Skin_SunExposed_Lowerleg	200	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_10	FCGRT	461	3	0.7798882281920259	0.0132694900881703	0.0474523315585992	0.1724328027279273	0.0719632708050415	0.0526554898029168	1.0	1.0	False	Skin_SunExposed_Lowerleg	200	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_9	FCGRT	461	3	0.9648280227511188	-0.0021132533966425	0.0478964661786037	0.8000098623220374	0.0133253484847843	0.0525676149036517	1.0	1.0	False	Skin_SunExposed_Lowerleg	200	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_8	FCGRT	461	3	0.5408438655622752	-0.022488775998479	0.036745060881008	0.7202726248799947	0.0191175064837281	0.0533520809549633	1.0	1.0	False	Skin_SunExposed_Lowerleg	200	chr19_49525050	True	True	chr19_50028307
chr19_49525050-ENSG00000104870.12_7	FCGRT	461	3	0.0258287178292431	0.0979106987559587	0.0437792377678924	0.3023110357294625	0.0546191394090086	0.0528887283062026	0.1033148713169725	0.8311830392999514	False	Skin_SunExposed_Lowerleg	200	chr19_49525050	True	True	chr19_50028307
chr19_40795370-ENSG00000269858.5_2	EGLN2	407	9	0.4734103607288864	-0.039866319302852	0.0555507370808492	0.9668708123491848	-0.0022752714730748	0.0547458795275706	1.0	1.0	False	Skin_SunExposed_Lowerleg	200	chr19_40795370	True	False	chr19_41301275
chr19_3466223-ENSG00000141905.17_12	NFIC	383	7	0.1919687815819489	-0.0604550015460805	0.0462456535584778	0.8004349917004653	0.0142587864455261	0.0563648268204025	0.3839375631638979	1.0	False	Skin_SunExposed_Lowerleg	200	chr19_3466224	True	True	chr19_3466222
chr17_81101636-ENSG00000175866.15_29	BAIAP2	459	3	5.588116452965484e-06	0.110494603795152	0.0240265053467351	0.7114318615582835	-0.0179367201750563	0.0484544127327351	5.588116452965484e-06	0.000252257936678	True	Skin_SunExposed_Lowerleg	200	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_28	BAIAP2	459	3	0.1094001835419221	-0.0592297237959889	0.0369215971924234	0.6975887875405933	-0.018559952550545	0.0477320414907277	0.1094001835419221	0.8579742324416297	False	Skin_SunExposed_Lowerleg	200	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_27	BAIAP2	459	3	0.4572318534767976	0.0347792759413993	0.0467412346986058	0.3355337322612883	0.0472298449514126	0.0489883890507664	0.4572318534767976	1.0	False	Skin_SunExposed_Lowerleg	200	chr17_81101636	True	False	chr17_79075436
chr17_81101636-ENSG00000175866.15_26	BAIAP2	459	3	0.4758647931632396	0.0332092337319149	0.0465381208958568	0.8388832056413543	-0.0099499949567513	0.0489075981370615	1.0	1.0	False	Skin_SunExposed_Lowerleg	200	chr17_81101636	True	False	chr17_79075436
