phenotype	chrom	start	end	filtered_due_to_computation_burden
hdl_cholesterol	19	49969423	50246274	false
hdl_cholesterol	19	52179069	52588298	false
hdl_cholesterol	19	54608630	54962635	false
hdl_cholesterol	20	430352	696467	false
hdl_cholesterol	20	17471155	17725114	false
hdl_cholesterol	20	21759693	22046864	false
hdl_cholesterol	20	32389092	33969938	false
hdl_cholesterol	20	42646647	43357080	false
hdl_cholesterol	20	43927338	45078649	false
hdl_cholesterol	20	45469711	45729240	false
hdl_cholesterol	20	46213017	46655881	false
hdl_cholesterol	20	52453622	52703622	false
hdl_cholesterol	20	55711040	55961040	false
hdl_cholesterol	20	57334868	57591093	false
hdl_cholesterol	21	16286667	16557295	false
hdl_cholesterol	21	16742872	16992872	false
hdl_cholesterol	21	36217073	36476891	false
hdl_cholesterol	21	46095339	46419986	false
hdl_cholesterol	21	46729111	47046021	false
hdl_cholesterol	22	21622094	22124292	false
hdl_cholesterol	22	30077774	31056307	false
hdl_cholesterol	22	38380347	39277412	false
igf_1	1	1950251	2327967	false
igf_1	1	10367672	10762709	false
igf_1	1	11704731	12029186	false
igf_1	1	16001026	16295903	false
igf_1	1	16357976	16762469	false
igf_1	1	20937001	21649014	false
igf_1	1	21884326	22147176	false
igf_1	1	23149797	23972464	false
igf_1	1	25976658	27529784	false
igf_1	1	27543610	27853656	false
igf_1	1	28516825	29303363	false
igf_1	1	41332693	41902327	false
igf_1	1	43635070	44600123	false
igf_1	1	45613144	45915986	false
igf_1	1	50978350	51228350	false
igf_1	1	65094883	65653177	false
igf_1	1	65767679	66294679	false
igf_1	1	68551649	68850907	false
igf_1	1	91112718	92027355	false
igf_1	1	92273858	93591062	false
igf_1	1	98205439	98671134	false
igf_1	1	109682283	110341436	false
igf_1	1	154267978	154777119	false
igf_1	1	162895141	163152266	false
igf_1	1	173455303	175126850	false
igf_1	1	175774818	177855726	false
igf_1	1	179129144	179605528	false
igf_1	1	180780694	181030694	false
igf_1	1	183149239	183673643	false
igf_1	1	200057654	200396103	false
igf_1	1	202006289	202300626	false
igf_1	1	205515816	205937614	false
igf_1	1	207787179	208454768	false
igf_1	1	213976097	214533356	false
igf_1	1	220427378	221922966	false
igf_1	1	228064855	228314855	false
igf_1	1	234715803	235001434	false
igf_1	1	243477925	244150317	false
igf_1	2	6241803	6558107	false
igf_1	2	15995506	16250539	false
igf_1	2	17703683	18114500	false
igf_1	2	24611304	25275758	false
igf_1	2	25465439	26720574	false
igf_1	2	26838926	28663289	false
igf_1	2	32053524	32303524	false
igf_1	2	32488447	32738447	false
igf_1	2	40446341	40746239	false
igf_1	2	42249700	42830635	false
igf_1	2	43983016	44484876	false
igf_1	2	45067080	45317080	false
igf_1	2	55969578	56231928	false
igf_1	2	64762287	65121057	false
igf_1	2	66639308	66891964	false
igf_1	2	69716960	69966960	false
igf_1	2	70122201	70838986	false
igf_1	2	73514476	74176360	false
igf_1	2	111743604	112104815	false
igf_1	2	113842075	114133170	false
igf_1	2	121179548	121466281	false
igf_1	2	128945028	129204317	false
igf_1	2	156889132	157540726	false
igf_1	2	170580219	170867661	false
igf_1	2	178197024	178866459	false
igf_1	2	202843809	204173840	false
igf_1	2	204186891	204436891	false
igf_1	2	204607714	204919952	false
igf_1	2	218148080	218439141	false
igf_1	2	219059430	219800067	false
igf_1	2	222177730	222445066	false
igf_1	2	225181687	225585138	false
igf_1	2	230037971	230394990	false
igf_1	2	230836939	231168270	false
igf_1	2	242028671	242567728	false
igf_1	3	11152284	11722087	false
igf_1	3	12313452	12750265	false
igf_1	3	14033725	14537995	false
igf_1	3	22977345	23238977	false
igf_1	3	23264682	23762496	false
igf_1	3	24524543	24841770	false
igf_1	3	33085168	33582493	false
igf_1	3	42456939	42849448	false
igf_1	3	46800539	48307620	false
igf_1	3	48503014	48769202	false
igf_1	3	49609040	50299197	false
igf_1	3	50623696	51888293	false
igf_1	3	51897837	52147837	false
igf_1	3	52372778	52622778	false
igf_1	3	56921092	57336863	false
igf_1	3	87939401	88398071	false
igf_1	3	98309864	98882074	false
igf_1	3	100468477	100735836	false
igf_1	3	100774523	101675528	false
igf_1	3	107043202	107685269	false
igf_1	3	124212974	124475073	false
igf_1	3	128861715	129181126	false
igf_1	3	135540726	136802064	false
igf_1	3	137925685	138441796	false
igf_1	3	138568471	139113101	false
igf_1	3	140908481	141772221	false
igf_1	3	141795120	142534393	false
igf_1	3	169706268	170156525	false
igf_1	3	170423978	170891618	false
igf_1	3	171923790	172425207	false
igf_1	3	178691112	179089032	false
igf_1	3	185862849	186130174	false
igf_1	3	186253844	186522474	false
igf_1	3	187750879	188000879	false
igf_1	4	2763622	3013622	false
igf_1	4	3103914	3595174	false
igf_1	4	7080240	7380094	false
igf_1	4	39246432	39920080	false
igf_1	4	44485348	45312589	false
igf_1	4	46234687	47082540	false
igf_1	4	69149466	70289169	false
igf_1	4	71891755	72169499	false
igf_1	4	87233814	87714913	false
igf_1	4	87932353	88278030	false
igf_1	4	89625361	90185902	false
igf_1	4	97421249	97767777	false
igf_1	4	99432766	100975288	false
igf_1	4	104540972	104790972	false
igf_1	4	105770920	106511760	false
igf_1	4	121537361	121890788	false
igf_1	4	124631520	124948820	false
igf_1	4	128550692	129285316	false
igf_1	4	145395608	145783286	false
igf_1	4	148854174	149113399	false
igf_1	4	149833647	150083647	false
igf_1	4	155364608	155614608	false
igf_1	4	169218044	169524476	false
igf_1	4	187056533	187306533	false
igf_1	5	35043868	35369206	false
igf_1	5	38752966	39238805	false
igf_1	5	39785004	40450599	false
igf_1	5	41036172	43409777	false
igf_1	5	43574455	44469669	false
igf_1	5	52787891	53641394	false
igf_1	5	58105707	58462549	false
igf_1	5	58524188	59629996	false
igf_1	5	63895316	64145316	false
igf_1	5	72795658	73045659	false
igf_1	5	86994669	87449910	false
igf_1	5	87823962	88556074	false
igf_1	5	89312963	89605409	false
igf_1	5	102216611	102819112	false
igf_1	5	111114445	111451297	false
igf_1	5	122706981	123119649	false
igf_1	5	132014307	132591540	false
igf_1	5	133702455	134029597	false
igf_1	5	134210846	134723321	false
igf_1	5	137088036	138038487	false
igf_1	5	142407995	142734525	false
igf_1	5	142773255	143245949	false
igf_1	5	168091489	168436518	false
igf_1	5	173195576	173519166	false
igf_1	5	180514067	180786980	false
igf_1	6	6846753	7452634	false
igf_1	6	18274750	18524750	false
igf_1	6	21787305	22083481	false
igf_1	6	34023997	34533913	false
igf_1	6	34732026	35524279	false
igf_1	6	37636961	38289286	false
igf_1	6	42782097	43032925	false
igf_1	6	43632082	43889551	false
igf_1	6	45455185	45800351	false
igf_1	6	45953918	46203918	false
igf_1	6	52488481	52863427	false
igf_1	6	79218050	79982737	false
igf_1	6	87655724	88540589	false
igf_1	6	96410239	96660239	false
igf_1	6	99927886	100374234	false
igf_1	6	107295270	107567431	false
igf_1	6	108339835	109162797	false
igf_1	6	116189563	116519819	false
igf_1	6	126138895	127905592	false
igf_1	6	128220057	128482919	false
igf_1	6	128664577	128943924	false
igf_1	6	129113322	129521646	false
igf_1	6	130187913	130535069	false
igf_1	6	147378799	147839725	false
igf_1	6	151931050	152324931	false
igf_1	6	152396013	152646013	false
igf_1	6	153195420	153577133	false
igf_1	6	154187116	154586822	false
igf_1	6	156458467	156708467	false
igf_1	6	159908901	161747497	false
igf_1	6	165939315	166669153	false
igf_1	7	631086	1344656	false
igf_1	7	1685626	2315100	false
igf_1	7	2627152	3037928	false
igf_1	7	6479301	7020280	false
igf_1	7	13860466	14374522	false
igf_1	7	23890373	24158460	false
igf_1	7	30881942	31190393	false
igf_1	7	32768749	33142522	false
igf_1	7	41330833	41609549	false
igf_1	7	44640132	45101233	false
igf_1	7	45137546	47654198	false
igf_1	7	55681087	56308241	false
igf_1	7	72700125	73253971	false
igf_1	7	92283370	92533370	false
igf_1	7	93900924	94158031	false
igf_1	7	98900328	99457948	false
igf_1	7	99494540	99967502	false
igf_1	7	113647805	114324941	false
igf_1	7	114815147	115238279	false
igf_1	7	127138671	127406622	false
igf_1	7	127470077	127720077	false
igf_1	7	129523708	129810597	false
igf_1	7	130362308	130779398	false
igf_1	7	133618393	133895621	false
igf_1	7	137465139	137757678	false
igf_1	7	137948461	138416331	false
igf_1	7	150372496	150671616	false
igf_1	7	156059748	156311378	false
igf_1	8	5416910	5677794	false
igf_1	8	10434572	10816088	false
igf_1	8	15887594	16407937	false
igf_1	8	18114697	18416590	false
igf_1	8	23584203	23834203	false
igf_1	8	59025912	59692885	false
igf_1	8	76912592	77386471	false
igf_1	8	77968837	78327838	false
igf_1	8	81222578	81563420	false
igf_1	8	81752396	82002396	false
igf_1	8	101546845	101887161	false
igf_1	8	108937046	109440547	false
igf_1	8	116287878	117251310	false
igf_1	8	134446618	134749594	false
igf_1	8	135473265	135794222	false
igf_1	8	144851720	145191004	false
igf_1	9	4639601	5538733	false
igf_1	9	19277041	19565555	false
igf_1	9	22016269	22320772	false
igf_1	9	22722736	23032926	false
igf_1	9	33648705	34255435	false
igf_1	9	73932313	74211824	false
igf_1	9	86575163	86843822	false
igf_1	9	92082308	92355747	false
igf_1	9	95798174	96779924	false
igf_1	9	97293193	97958775	false
igf_1	9	98046401	98433908	false
igf_1	9	101966070	102385916	false
igf_1	9	109316481	110226710	false
igf_1	9	111653826	112039259	false
igf_1	9	119123059	119606253	false
igf_1	9	127518946	128789410	false
igf_1	9	136757821	137048331	false
igf_1	10	4939049	5483847	false
igf_1	10	6785398	7042080	false
igf_1	10	12334773	12596013	false
igf_1	10	13407447	13686488	false
igf_1	10	21510975	22412419	false
igf_1	10	22700287	22981019	false
igf_1	10	39024219	39274219	false
igf_1	10	50187322	50493832	false
igf_1	10	53089683	53344039	false
igf_1	10	61888424	62324681	false
igf_1	10	71194071	71444402	false
igf_1	10	71892782	72168255	false
igf_1	10	74568784	74818784	false
igf_1	10	77015864	77346744	false
igf_1	10	80948763	81201920	false
igf_1	10	89484076	89896276	false
igf_1	10	94418870	95472041	false
igf_1	10	95849488	96258084	false
igf_1	10	96306751	96556751	false
igf_1	10	102509853	102897283	false
igf_1	10	103795995	104156268	false
igf_1	10	104283272	105087011	false
igf_1	10	114640747	114900823	false
igf_1	10	117837278	118230976	false
igf_1	10	124874958	125177730	false
igf_1	11	1348882	1811790	false
igf_1	11	1919150	2438844	false
igf_1	11	3605118	3941470	false
igf_1	11	8504090	8754090	false
igf_1	11	13158648	13495535	false
igf_1	11	15647315	15900344	false
igf_1	11	18159957	18519003	false
igf_1	11	27576365	28030664	false
igf_1	11	30043745	30800638	false
igf_1	11	43572759	43822759	false
igf_1	11	45825428	50905592	false
igf_1	11	50967968	51718456	false
igf_1	11	54570707	56786810	false
igf_1	11	56930896	57180896	false
igf_1	11	59181911	59742138	false
igf_1	11	61417006	61783800	false
igf_1	11	64873378	65692041	false
igf_1	11	66524527	67309725	false
igf_1	11	69160740	69432011	false
igf_1	11	77784014	78412267	false
igf_1	11	93976908	94442202	false
igf_1	11	103737934	103995409	false
igf_1	11	109655396	109905396	false
igf_1	11	113141411	113537443	false
igf_1	11	120053753	120488937	false
igf_1	11	122611116	122900578	false
igf_1	11	123114728	123372122	false
igf_1	11	130153210	130407078	false
igf_1	12	772564	1159113	false
igf_1	12	11730093	12180435	false
igf_1	12	20471024	20731106	false
igf_1	12	20770635	21079879	false
igf_1	12	31362690	32424952	false
igf_1	12	33516204	34981670	false
igf_1	12	37731814	39512772	false
igf_1	12	40528988	40922987	false
igf_1	12	45999413	46530050	false
igf_1	12	52175110	52519664	false
igf_1	12	56243078	56664598	false
igf_1	12	56735020	57016649	false
igf_1	12	57361647	58124101	false
igf_1	12	63341131	63772365	false
igf_1	12	66201943	66514968	false
igf_1	12	89701210	90065502	false
igf_1	12	93829065	94306470	false
igf_1	12	97972794	98340593	false
igf_1	12	101733456	103662266	false
igf_1	12	104107668	104374675	false
igf_1	12	104581053	104831053	false
igf_1	12	111304783	111865698	false
igf_1	12	114963313	115261391	false
igf_1	12	116061282	116386411	false
igf_1	12	120437709	122148312	false
igf_1	12	123214117	124024093	false
igf_1	13	21164128	21618979	false
igf_1	13	28270297	28571748	false
igf_1	13	40602184	41044928	false
igf_1	13	42549601	42897775	false
igf_1	13	45367138	45738758	false
igf_1	13	46988763	47439115	false
igf_1	13	49851825	50112064	false
igf_1	13	73870877	74267058	false
igf_1	13	99487974	99876838	false
igf_1	13	102321859	102573696	false
igf_1	13	106434402	106684402	false
igf_1	13	107513782	107793397	false
igf_1	13	113989773	114248724	false
igf_1	13	114416617	114690889	false
igf_1	14	24746530	25008887	false
igf_1	14	25802832	26074277	false
igf_1	14	36548392	36808779	false
igf_1	14	60661981	61618778	false
igf_1	14	64190556	64440556	false
igf_1	14	64500731	64897114	false
igf_1	14	69013536	70074820	false
igf_1	14	74069434	74375126	false
igf_1	14	75099141	75797180	false
igf_1	14	76263523	76513523	false
igf_1	14	77681329	78070939	false
igf_1	14	79642060	80096556	false
igf_1	14	92639579	92931211	false
igf_1	14	93577475	94167220	false
igf_1	14	94713142	94969947	false
igf_1	14	101071700	101357067	false
igf_1	15	40611309	41178250	false
igf_1	15	42246452	45190208	false
igf_1	15	51408530	51719972	false
igf_1	15	57007863	57355837	false
igf_1	15	61709075	61960993	false
igf_1	15	61985930	62701372	false
igf_1	15	64302952	65225154	false
igf_1	15	67216477	67589291	false
igf_1	15	68144444	68733911	false
igf_1	15	74095599	74783797	false
igf_1	15	88982502	89271091	false
igf_1	15	93299341	93677656	false
igf_1	15	95701797	95954524	false
igf_1	15	96978487	97251258	false
igf_1	15	99041173	99714929	false
igf_1	16	795870	2385567	false
igf_1	16	2735466	2985466	false
igf_1	16	3279408	3624158	false
igf_1	16	4295787	4552010	false
igf_1	16	5768814	6118966	false
igf_1	16	8871636	9207936	false
igf_1	16	10322515	10750997	false
igf_1	16	17328337	17613287	false
igf_1	16	19149046	19404520	false
igf_1	16	27200021	27465996	false
igf_1	16	28208411	29126460	false
igf_1	16	29893720	30295626	false
igf_1	16	30460139	31505596	false
igf_1	16	51033710	51295026	false
igf_1	16	51306230	51561882	false
igf_1	16	53033219	53500964	false
igf_1	16	55984333	56337560	false
igf_1	16	68792655	70346034	false
igf_1	16	71400208	71650208	false
igf_1	16	79571939	79881197	false
igf_1	16	81345207	81900039	false
igf_1	16	83850138	84117084	false
igf_1	17	1489225	1780605	false
igf_1	17	2471827	2732560	false
igf_1	17	5051074	5688804	false
igf_1	17	7189656	7894571	false
igf_1	17	15743225	16344049	false
igf_1	17	17399247	18449079	false
igf_1	17	19681223	19995967	false
igf_1	17	37454383	38773057	false
igf_1	17	40238296	40949834	false
igf_1	17	43395675	44990603	false
igf_1	17	53224172	53532787	false
igf_1	17	57571251	58184909	false
igf_1	17	60316917	62999366	false
igf_1	17	63786821	64503442	false
igf_1	17	66956278	67206278	false
igf_1	17	73660718	73921499	false
igf_1	17	76542271	76959841	false
igf_1	17	78921374	79218822	false
igf_1	18	754441	1027266	false
igf_1	18	1487055	1800018	false
igf_1	18	3332606	3582606	false
igf_1	18	19887037	20156388	false
igf_1	18	40866000	41129248	false
igf_1	18	50598080	50871748	false
igf_1	18	55959475	56237604	false
igf_1	18	56923571	57223352	false
igf_1	18	57701835	57951835	false
igf_1	18	58039703	58302124	false
igf_1	18	60720884	60970884	false
igf_1	18	74843770	75337450	false
igf_1	19	3923561	4206402	false
igf_1	19	4633454	5343836	false
igf_1	19	7051560	7365481	false
igf_1	19	10089492	11483700	false
igf_1	19	30521363	31063425	false
igf_1	19	31077969	31336647	false
igf_1	19	34528364	34852202	false
igf_1	19	35894522	36378317	false
igf_1	19	38968213	39374306	false
igf_1	19	47417060	47869170	false
igf_1	19	48211900	48590312	false
igf_1	19	48978447	49459991	false
igf_1	19	53707635	53966052	false
igf_1	19	54627217	54894205	false
igf_1	19	55845574	56120764	false
igf_1	19	57336014	57594233	false
igf_1	20	3092228	3511692	false
igf_1	20	10514923	10769158	false
igf_1	20	19860346	20499002	false
igf_1	20	20837462	21804930	false
igf_1	20	31229967	32268464	false
igf_1	20	32438565	32688565	false
igf_1	20	32787997	33688099	false
igf_1	20	34519424	34769424	false
igf_1	20	35610724	36048000	false
igf_1	20	39017516	39304822	false
igf_1	20	39491593	40067516	false
igf_1	20	48939688	49361475	false
igf_1	20	54681469	55088149	false
igf_1	20	57142942	57591093	false
igf_1	20	62009228	62894443	false
igf_1	21	37191253	37673110	false
igf_1	21	38403987	38653987	false
igf_1	21	40362298	40914375	false
igf_1	22	24116101	24528541	false
igf_1	22	29323408	29575923	false
igf_1	22	30130429	30717487	false
igf_1	22	31447465	32631995	false
igf_1	22	36011945	36619827	false
igf_1	22	38744447	39291352	false
igf_1	22	40954792	42454284	false
igf_1	22	44927979	45183990	false
igf_1	22	46110105	46380303	false
ldl_cholesterol_direct	1	10671547	10924577	false
ldl_cholesterol_direct	1	25404038	25991838	false
ldl_cholesterol_direct	1	26808591	27493126	false
ldl_cholesterol_direct	1	49083519	49333519	false
ldl_cholesterol_direct	1	53998298	54248298	false
ldl_cholesterol_direct	1	54341870	54591870	false
ldl_cholesterol_direct	1	54623004	54873004	false
ldl_cholesterol_direct	1	54948105	56998454	false
ldl_cholesterol_direct	1	57265571	57515571	false
ldl_cholesterol_direct	1	62708553	63483816	false
ldl_cholesterol_direct	1	85727390	86073317	false
ldl_cholesterol_direct	1	92817352	93387946	false
ldl_cholesterol_direct	1	109290445	110425277	false
ldl_cholesterol_direct	1	198865494	199137478	false
ldl_cholesterol_direct	1	220842612	221170347	false
ldl_cholesterol_direct	1	234600135	235237412	false
ldl_cholesterol_direct	2	8170003	8420003	false
ldl_cholesterol_direct	2	17336993	17586993	false
ldl_cholesterol_direct	2	19845831	20095831	false
ldl_cholesterol_direct	2	20225783	21819451	false
ldl_cholesterol_direct	2	21990025	22456825	false
ldl_cholesterol_direct	2	23416654	23666654	false
ldl_cholesterol_direct	2	23728429	23978429	false
ldl_cholesterol_direct	2	26804282	27057796	false
ldl_cholesterol_direct	2	27291507	28569610	false
ldl_cholesterol_direct	2	43735037	45146765	false
ldl_cholesterol_direct	2	62714819	63706507	false
ldl_cholesterol_direct	2	64762288	65054727	false
ldl_cholesterol_direct	2	108941234	109191234	false
ldl_cholesterol_direct	2	118243673	119024361	false
ldl_cholesterol_direct	2	121179548	121447038	false
ldl_cholesterol_direct	2	136675195	136947267	false
ldl_cholesterol_direct	2	169696648	170072735	false
ldl_cholesterol_direct	2	202943793	204477252	false
ldl_cholesterol_direct	2	208616329	208866329	false
ldl_cholesterol_direct	3	12048015	12823498	false
ldl_cholesterol_direct	3	32382630	32728582	false
ldl_cholesterol_direct	3	58084096	58588689	false
ldl_cholesterol_direct	3	69677902	69963613	false
ldl_cholesterol_direct	3	119401349	119943585	false
ldl_cholesterol_direct	3	122013244	122410218	false
ldl_cholesterol_direct	3	131985452	132529890	false
ldl_cholesterol_direct	3	142480556	142789819	false
ldl_cholesterol_direct	4	3317011	3607296	false
ldl_cholesterol_direct	4	69176542	69713052	false
ldl_cholesterol_direct	4	81032703	81327048	false
ldl_cholesterol_direct	4	100114319	101203246	false
ldl_cholesterol_direct	4	155364608	155614608	false
ldl_cholesterol_direct	5	51937147	52250378	false
ldl_cholesterol_direct	5	71807391	72140698	false
ldl_cholesterol_direct	5	74117002	75365469	false
ldl_cholesterol_direct	5	122525224	123242002	false
ldl_cholesterol_direct	5	156154023	156669908	false
ldl_cholesterol_direct	6	15980773	16323988	false
ldl_cholesterol_direct	6	34191552	35511872	false
ldl_cholesterol_direct	6	100475097	100754078	false
ldl_cholesterol_direct	6	116080186	116546127	false
ldl_cholesterol_direct	6	126748423	127830634	false
ldl_cholesterol_direct	6	130186920	130514211	false
ldl_cholesterol_direct	6	160058733	161568939	false
ldl_cholesterol_direct	7	6295010	6614239	false
ldl_cholesterol_direct	7	21343640	21834652	false
ldl_cholesterol_direct	7	25865597	26117323	false
ldl_cholesterol_direct	7	36044203	36313719	false
ldl_cholesterol_direct	7	44257440	44856580	false
ldl_cholesterol_direct	7	97790635	98158492	false
ldl_cholesterol_direct	7	100089015	100672485	false
ldl_cholesterol_direct	8	9043146	9503930	false
ldl_cholesterol_direct	8	9517316	9767316	false
ldl_cholesterol_direct	8	11536502	11793097	false
ldl_cholesterol_direct	8	21803227	22059604	false
ldl_cholesterol_direct	8	28899943	29149943	false
ldl_cholesterol_direct	8	55282285	55601200	false
ldl_cholesterol_direct	8	59072287	59692885	false
ldl_cholesterol_direct	8	109902094	110152094	false
ldl_cholesterol_direct	8	116508699	116887303	false
ldl_cholesterol_direct	8	126303616	126758531	false
ldl_cholesterol_direct	8	144905900	145175358	false
ldl_cholesterol_direct	9	21878223	22250503	false
ldl_cholesterol_direct	9	78605766	78855766	false
ldl_cholesterol_direct	9	107461753	107800422	false
ldl_cholesterol_direct	9	131340481	131795457	false
ldl_cholesterol_direct	9	135917264	136507788	false
ldl_cholesterol_direct	9	139187218	139445069	false
ldl_cholesterol_direct	10	70968392	71232332	false
ldl_cholesterol_direct	10	94536591	95018544	false
ldl_cholesterol_direct	10	113776194	114075418	false
ldl_cholesterol_direct	10	115661233	115923268	false
ldl_cholesterol_direct	10	124406673	124837961	false
ldl_cholesterol_direct	11	5548359	5826883	false
ldl_cholesterol_direct	11	18507984	18789241	false
ldl_cholesterol_direct	11	61412529	61841395	false
ldl_cholesterol_direct	11	65280600	65530600	false
ldl_cholesterol_direct	11	66071265	66464683	false
ldl_cholesterol_direct	11	103736867	103996039	false
ldl_cholesterol_direct	11	113531820	113794314	false
ldl_cholesterol_direct	11	116394358	117216609	false
ldl_cholesterol_direct	11	125946349	126389155	false
ldl_cholesterol_direct	12	493790	748468	false
ldl_cholesterol_direct	12	8926837	9280507	false
ldl_cholesterol_direct	12	40408337	40658337	false
ldl_cholesterol_direct	12	50381691	51422465	false
ldl_cholesterol_direct	12	72054446	72304446	false
ldl_cholesterol_direct	12	111234712	113360279	false
ldl_cholesterol_direct	12	115092835	115342835	false
ldl_cholesterol_direct	12	121231075	121614587	false
ldl_cholesterol_direct	13	32802604	33112028	false
ldl_cholesterol_direct	13	114391947	114690889	false
ldl_cholesterol_direct	14	24746530	25008887	false
ldl_cholesterol_direct	14	70632779	71001672	false
ldl_cholesterol_direct	15	49873682	50127461	false
ldl_cholesterol_direct	15	57387284	57692650	false
ldl_cholesterol_direct	15	58546721	58867418	false
ldl_cholesterol_direct	15	63664186	63920628	false
ldl_cholesterol_direct	15	74906521	75488876	false
ldl_cholesterol_direct	16	11581100	11831100	false
ldl_cholesterol_direct	16	56848744	57142319	false
ldl_cholesterol_direct	16	70831315	73037880	false
ldl_cholesterol_direct	16	83853401	84115466	false
ldl_cholesterol_direct	17	6830298	7365241	false
ldl_cholesterol_direct	17	7438827	7688827	false
ldl_cholesterol_direct	17	26486082	26843592	false
ldl_cholesterol_direct	17	27302838	27836546	false
ldl_cholesterol_direct	17	28723185	28973185	false
ldl_cholesterol_direct	17	29272622	29854207	false
ldl_cholesterol_direct	17	45207890	45925299	false
ldl_cholesterol_direct	17	46385697	46912544	false
ldl_cholesterol_direct	17	64070431	64486924	false
ldl_cholesterol_direct	17	66786135	68086906	false
ldl_cholesterol_direct	17	76232378	76534809	false
ldl_cholesterol_direct	18	46420976	47318060	false
ldl_cholesterol_direct	19	10294611	11879814	false
ldl_cholesterol_direct	19	15666729	15953321	false
ldl_cholesterol_direct	19	17317459	17584902	false
ldl_cholesterol_direct	19	18157940	18465910	false
ldl_cholesterol_direct	19	18938559	20564917	false
ldl_cholesterol_direct	19	41216229	41478107	false
ldl_cholesterol_direct	19	43499243	43749243	false
ldl_cholesterol_direct	19	44043134	46780619	false
ldl_cholesterol_direct	19	48971898	49459991	false
ldl_cholesterol_direct	19	58489546	58852821	false
ldl_cholesterol_direct	20	17643111	17975778	false
ldl_cholesterol_direct	20	25081654	25727328	false
ldl_cholesterol_direct	20	33906310	34682004	false
ldl_cholesterol_direct	20	38768414	39436250	false
ldl_cholesterol_direct	20	39489075	40390082	false
ldl_cholesterol_direct	20	42917364	43167364	false
ldl_cholesterol_direct	20	44409651	44678722	false
lymphocyte_count	1	1465291	1724387	false
lymphocyte_count	1	8356016	8863944	false
lymphocyte_count	1	10665536	10924577	false
lymphocyte_count	1	20763348	21042206	false
lymphocyte_count	1	23166582	23986271	false
lymphocyte_count	1	24050763	24380836	false
lymphocyte_count	1	25112986	25387022	false
lymphocyte_count	1	26592964	27025735	false
lymphocyte_count	1	28080884	28368696	false
lymphocyte_count	1	28509120	28759120	false
lymphocyte_count	1	40211283	40566727	false
lymphocyte_count	1	45690338	46044459	false
lymphocyte_count	1	50990457	51240457	false
lymphocyte_count	1	56773998	57143260	false
lymphocyte_count	1	65224544	65641867	false
lymphocyte_count	1	65929995	66340348	false
lymphocyte_count	1	67236670	67725686	false
lymphocyte_count	1	99832042	100082042	false
lymphocyte_count	1	100181504	100431504	false
lymphocyte_count	1	100792845	101042845	false
lymphocyte_count	1	101074147	102299973	false
lymphocyte_count	1	109957551	110256521	false
lymphocyte_count	1	110345592	110621087	false
lymphocyte_count	1	111208014	111458014	false
lymphocyte_count	1	112143666	112394872	false
lymphocyte_count	1	113710985	114600350	false
lymphocyte_count	1	150153389	151463570	false
lymphocyte_count	1	156833472	157083472	false
lymphocyte_count	1	158269312	158826200	false
lymphocyte_count	1	160573276	160982968	false
lymphocyte_count	1	161369046	161830871	false
lymphocyte_count	1	164433927	164683927	false
lymphocyte_count	1	181996031	182296957	false
lymphocyte_count	1	197521544	197771544	false
lymphocyte_count	1	198373784	199150551	false
lymphocyte_count	1	200749229	201150850	false
lymphocyte_count	1	203524185	203822870	false
lymphocyte_count	1	204137031	204446018	false
lymphocyte_count	1	206544465	206823349	false
lymphocyte_count	1	207920431	208170431	false
lymphocyte_count	1	212238072	212513607	false
lymphocyte_count	1	213809298	214078479	false
lymphocyte_count	1	214218609	214535272	false
lymphocyte_count	1	225739157	226087917	false
lymphocyte_count	1	226875011	227200402	false
lymphocyte_count	1	235728355	236234101	false
lymphocyte_count	1	247594769	247847588	false
lymphocyte_count	1	249066706	249250621	false
lymphocyte_count	2	7464770	7789415	false
lymphocyte_count	2	8438029	8886090	false
lymphocyte_count	2	11193224	11628081	false
lymphocyte_count	2	12751590	13110129	false
lymphocyte_count	2	23744571	25897989	false
lymphocyte_count	2	26081255	26353945	false
lymphocyte_count	2	27291507	27904556	false
lymphocyte_count	2	31695300	32618527	false
lymphocyte_count	2	32711362	32973854	false
lymphocyte_count	2	43307351	44162396	false
lymphocyte_count	2	45451361	45701361	false
lymphocyte_count	2	55172353	55450911	false
lymphocyte_count	2	61097143	61405953	false
lymphocyte_count	2	68435311	69020830	false
lymphocyte_count	2	71400698	71803520	false
lymphocyte_count	2	102632038	103307795	false
lymphocyte_count	2	111418487	112524289	false
lymphocyte_count	2	113827699	114133575	false
lymphocyte_count	2	120371519	120812460	false
lymphocyte_count	2	128905338	129208550	false
lymphocyte_count	2	143505801	144710187	false
lymphocyte_count	2	144771710	145021710	false
lymphocyte_count	2	153122766	153523387	false
lymphocyte_count	2	160772655	161509959	false
lymphocyte_count	2	162951146	163451297	false
lymphocyte_count	2	165376849	165653876	false
lymphocyte_count	2	169563747	169840686	false
lymphocyte_count	2	181139440	182914124	false
lymphocyte_count	2	187696910	188546264	false
lymphocyte_count	2	201539399	202504604	false
lymphocyte_count	2	219574999	219984171	false
lymphocyte_count	2	223748299	224130113	false
lymphocyte_count	2	225715004	226106564	false
lymphocyte_count	2	227124802	227469207	false
lymphocyte_count	2	230492473	230975615	false
lymphocyte_count	2	231133150	231651526	false
lymphocyte_count	2	232448944	232842857	false
lymphocyte_count	2	234019113	234599600	false
lymphocyte_count	3	11917835	12598045	false
lymphocyte_count	3	18565567	18950669	false
