str-gene	gene_name	sample_n	GT_n	p_values	slope	error	shuffled_p	shuffled_slope	shuffled_error	BF_p	FDR_p	rej	Tissue	Sample_tshld
chr17_78129115-ENSG00000167900.11	TK1	201	13	0.2770353343034048	-0.05539280069206413	0.050781016304101916	0.4949889261262176	-0.06012347601182096	0.08789960652571642	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_78129115-ENSG00000167895.14	TMC8	201	13	0.3809748990298192	-0.03679009004618283	0.04187401764740297	0.7925736624173634	0.02179846765917355	0.08275141606567964	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_78129115-ENSG00000141524.15	TMC6	201	13	0.09249280850168433	0.05937944797794575	0.03507799204666116	0.3220977590345592	0.07787088147522925	0.07839544885256848	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_78129115-ENSG00000078687.17	TNRC6C	201	13	0.2627237077975172	0.03802068979533381	0.033825101797382844	0.7104170446989992	0.03219024574420619	0.0865389812898655	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_59721716-ENSG00000062716.12	VMP1	232	6	0.7273264625103435	0.008499601261764394	0.024339688663176703	0.5998938513298855	0.040802041646570655	0.07765182082947866	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_59721716-ENSG00000141378.14	PTRH2	232	6	0.8229145546908521	-0.00534255681516368	0.0238387439291	0.7525139455752015	0.02419676821146354	0.07662292956766711	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_59721716-ENSG00000141367.11	CLTC	232	6	0.15671516377070424	0.021340255374657245	0.01500805492505388	0.3642254417821839	-0.06670655380308071	0.07333936878676278	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_40021072-ENSG00000126368.5	NR1D1	230	4	0.8698286543395629	0.008836379448353788	0.05384631222498218	0.3127343530956894	-0.07476038329134063	0.07385469509596952	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_40021072-ENSG00000126351.12	THRA	230	4	0.963815071418658	-0.0014469696564082676	0.03185185435798372	0.7978472329416052	0.02009796959445588	0.07835364090161963	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_40021072-ENSG00000008838.19	MED24	230	4	0.0016030605894840947	0.09291927835035983	0.029012750684090188	0.6629719601027244	-0.03320065172838784	0.0760584021655503	0.04488569650555465	0.9203909431726582	False	Esophagus_GastroesophagealJunction	200
chr17_40021072-ENSG00000108342.12	CSF3	230	4	0.9882971711902048	-0.0005666142213219227	0.03857750171327947	0.84530150866541	0.015519041961906547	0.07942568355646452	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_40021072-ENSG00000108344.14	PSMD3	230	4	0.6358986873676141	-0.008489058670386459	0.017900908095004518	0.4391364989684977	-0.05958141795079356	0.0768468435432786	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_40021072-ENSG00000167914.11	GSDMA	230	4	1.2470326163375238e-08	0.261663620368288	0.04389944064994018	0.13355254627646848	0.10729520744001766	0.07120456016513213	3.242284802477562e-07	3.8597316001438534e-05	True	Esophagus_GastroesophagealJunction	200
chr17_40021072-ENSG00000172057.9	ORMDL3	230	4	0.15671936057054905	0.04558860553172797	0.03206022620602387	0.8451617860475887	-0.014909666003343338	0.07623718194756833	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_39338536-ENSG00000125686.11	MED1	230	3	0.7782582215378484	0.004848648168272407	0.017193747667538777	0.05042463672240921	0.15178377555225706	0.0770793628934384	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_39338536-ENSG00000108306.11	FBXL20	230	3	0.00013309930211982416	-0.09658769912626934	0.024748830839318985	0.1865561418764932	0.10733129386491568	0.08095872807953003	0.004126078365714549	0.14149802495862354	False	Esophagus_GastroesophagealJunction	200
chr17_29551005-ENSG00000167549.18	CORO6	221	4	0.8839360603030377	0.005849441121857306	0.04001167535913437	0.17799828051068187	-0.11130857180102287	0.08230749161781764	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_29551005-ENSG00000198720.12	ANKRD13B	221	4	0.11176496947571893	0.03887133323359191	0.02432008186140965	0.09905765749272287	0.1252166261719026	0.07551343951737638	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_29551005-ENSG00000167543.15	TP53I13	221	4	0.00015218240017442802	-0.10893574541084844	0.02813665480577722	0.2587422189516707	-0.09263628967130573	0.08175968991311748	0.0028914656033141323	0.10552271603950124	False	Esophagus_GastroesophagealJunction	200
chr17_29551005-ENSG00000168792.4	ABHD15	221	4	0.3034399494199025	0.03461582348418901	0.03353911070644715	0.8977261000974252	0.010145594758897352	0.07881903772482675	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_29551005-ENSG00000160551.11	TAOK1	221	4	0.3334914331618805	0.014595718153611034	0.015050684267133685	0.6179675161899207	0.03923305575983957	0.07852597567489625	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_7823348-ENSG00000170049.9	KCNAB3	203	6	0.6439997165485443	0.02693557641421411	0.05817588770993368	0.12401777628550875	-0.1605090887364522	0.10379786996953463	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_7823348-ENSG00000179859.9	AC025335.1	203	6	0.01303477521831256	-0.16198542914359887	0.06450344849934482	0.7643738126108911	-0.03210597913749512	0.1069273894810623	0.2346259539296261	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_7823348-ENSG00000170004.16	CHD3	203	6	0.8784335799737635	0.006909581856319923	0.045100789194159135	0.3964035882275071	0.08877522991481121	0.10439542124292134	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_7823348-ENSG00000182224.11	CYB5D1	203	6	0.4830068020933862	-0.048686262700580005	0.06924176404343574	0.2811238045285017	0.11733438019543414	0.10849251820926056	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_7823348-ENSG00000183011.13	NAA38	203	6	0.6339016928246606	0.01833245759875233	0.03841927552244461	0.6954511478102803	-0.042452649522909586	0.10824690405650532	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_7823348-ENSG00000167874.6	TMEM88	203	6	0.2747238429865025	0.08094446895713141	0.07385093929193637	0.19198696698547207	-0.14429396008156434	0.11012058975836744	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_7823348-ENSG00000132510.10	KDM6B	203	6	0.8373234409752932	-0.009637729592290638	0.046863081743601584	0.6730078764072343	-0.04729753908919379	0.11186443495537923	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000196155.12	PLEKHG4	217	4	0.9557355949698964	0.002187428820113177	0.0393516744175698	0.10751997906220784	0.12186011694387627	0.07532067523646675	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000135740.16	SLC9A5	217	4	0.7362529992868542	0.013137927520994512	0.03894275320416389	0.4746613960138054	0.053681410274604095	0.07492290498076397	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000135723.13	FHOD1	217	4	0.18950321863428984	0.03191530916494289	0.02422853617821836	0.906761519287828	-0.008749692022153734	0.07459430615397056	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000168701.18	TMEM208	217	4	0.22355054132655802	0.02879209577220838	0.02357018739363069	0.5386726897780857	0.04759204497805083	0.07725292521956338	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000125122.15	LRRC29	217	4	0.18144796285716885	0.04682505742553018	0.034898673592414525	0.8508743224318693	0.014340264118775571	0.07616208668053341	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000102890.14	ELMO3	217	4	0.6971013585678671	0.01168461072412482	0.029969107361531837	0.16460428156780466	-0.11129951176908033	0.07974464193610503	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000205250.8	E2F4	217	4	0.29790337828572394	-0.016741793118701137	0.016034632668458546	0.04365924200372562	-0.15498210687415745	0.07625868280017481	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000179044.15	EXOC3L1	217	4	0.6851512285840238	-0.016784322699132187	0.04132736899137378	0.9425230332761352	-0.005600323058239612	0.07756193575885434	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000140939.14	NOL3	217	4	0.5946672146177115	-0.0157294522619367	0.02950681124696161	0.5529972239504721	-0.04456320984046242	0.07496637773325113	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000102878.16	HSF4	217	4	0.40059936678123576	-0.024505447416715297	0.029081711706171708	0.899080603584193	-0.010005788143682573	0.07877934225424421	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000135722.8	FBXL8	217	4	0.8838492218491378	-0.004159262281088857	0.028428036348656087	0.6981847537611526	0.02942832503097075	0.07576396282505161	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000102871.15	TRADD	217	4	0.5402572559683869	0.018148277698977384	0.029574308002954724	0.4651515980129187	-0.056428469091719835	0.07708579112579157	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000237172.3	B3GNT9	217	4	0.8338926889623787	0.006438287686200968	0.030654104854361583	0.224945634829408	-0.0948678361350689	0.07789722944295976	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000125149.11	C16orf70	217	4	0.30943503592222593	-0.022148452782928152	0.02172650920162557	0.4026982984369806	-0.0640334096751074	0.07633158528922925	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000067955.13	CBFB	217	4	0.8875323261047907	0.0026325224760326074	0.018586375158965364	0.12623178629439727	-0.1172180827330097	0.07628466047215658	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_20353759-ENSG00000169347.16	GP2	206	7	0.8868096149132907	-0.010578635791386041	0.07420062087075875	0.8720228102579041	0.013456127625991935	0.08339895543971862	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_74668728-ENSG00000140465.13	CYP1A1	216	11	0.4233382327178257	0.052716928502080734	0.06568527421891812	0.8555745109873232	-0.014677678179640934	0.08052022501561956	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_74668728-ENSG00000179151.11	EDC3	216	11	0.7417201978852245	0.0089662586799295	0.027161348979534528	0.17086908000128334	0.10681686512129028	0.07767381129546204	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_74668728-ENSG00000179335.18	CLK3	216	11	0.6048479276434204	-0.009138067807605428	0.017627376049024642	0.16110783147153626	-0.11201921644640277	0.07958994449889502	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_68286475-ENSG00000137809.16	ITGA11	218	5	0.7301809493428086	-0.0074614442849652565	0.02159963312355157	0.1374690275645155	0.11052339536751862	0.07406759891760407	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_68286475-ENSG00000169018.5	FEM1B	218	5	0.016912224554448806	-0.0574875260712891	0.02383425045031562	0.062013964345462136	-0.14204117921892095	0.0756196732330447	0.2705955928711809	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_68286475-ENSG00000129007.14	CALML4	218	5	0.5220190455968657	0.03154382409112117	0.049168685429286985	0.2872732413604556	0.07812005447536928	0.07318643454376167	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_68286475-ENSG00000033800.13	PIAS1	218	5	0.18029693673455485	-0.04461386888537496	0.033163365406602384	0.030849792932821744	0.1610979322517324	0.07400647622415511	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_67241039-ENSG00000103591.12	AAGAB	210	22	0.8817136153391518	-0.003414139258074939	0.02290939830359301	0.7378039821555079	-0.029822800717359987	0.0889363316080652	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_67241039-ENSG00000166949.15	SMAD3	210	22	0.4750069504492941	0.021701634459311142	0.03030978685880817	0.3095868512106072	0.08758182755245765	0.08592957375036406	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_65725675-ENSG00000074621.13	SLC24A1	229	10	0.9829776233942504	0.0007314288921943992	0.03423487043552294	0.31250994293107137	-0.08015383637561478	0.07914481698104603	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_63071202-ENSG00000185088.13	RPS27L	234	6	0.17197295571370588	0.04625192196963071	0.03373370579609675	0.4560554769833848	-0.0538103911376492	0.0720455207998375	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_63071202-ENSG00000103642.11	LACTB	234	6	0.00010688003823750704	0.11978048619547155	0.03026255649400432	0.00860771874700002	0.18493293265629995	0.06965491429718011	0.002565120917700169	0.09570186351399597	True	Esophagus_GastroesophagealJunction	200
chr15_63071202-ENSG00000140416.19	TPM1	234	6	0.02363641905262016	-0.05332576459954566	0.02337358369286353	0.6646849515752647	0.03111814674522335	0.071678355699522	0.5200012191576434	1.0	False	Esophagus_GastroesophagealJunction	200
chr14_103425240-ENSG00000166165.12	CKB	222	8	0.30791265088532865	-0.02409250754503705	0.02356102946018381	0.5735061192073376	-0.0421798218607956	0.07479435051451834	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr14_103425240-ENSG00000075413.17	MARK3	222	8	0.9136212939980392	-0.0027139286090398645	0.024983895175581403	0.3543981257774609	-0.06828715227276819	0.07354342983487294	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr14_64247333-ENSG00000054654.16	SYNE2	235	6	0.005370822370699262	0.08757818639617293	0.031096824088472457	0.247824594277969	0.08361013908208176	0.07212670886623265	0.23094536194006826	1.0	False	Esophagus_GastroesophagealJunction	200
chr14_55266785-ENSG00000126775.8	ATG14	210	7	0.008944864310028614	0.06288493962645621	0.02377024727230401	0.7783927013249926	-0.02197856114727296	0.07797276459182016	0.19678701482062952	1.0	False	Esophagus_GastroesophagealJunction	200
chr14_55266785-ENSG00000178974.9	FBXO34	210	7	0.38894693548488346	0.0160041942718231	0.018527475070590254	0.8221112894979286	-0.016258243613332286	0.07219837319254267	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr13_42399146-ENSG00000023516.8	AKAP11	206	6	0.019092889857902525	-0.04659041310340188	0.019678564788744482	0.7870445646447749	-0.021644895801932976	0.07998825172884033	0.2482075681527328	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_123244433-ENSG00000139697.13	SBNO1	233	3	0.1938929107105119	0.0315813638478946	0.024222384124444614	0.04663615319446327	-0.15876085591006442	0.07926969949985968	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_123244433-ENSG00000111328.6	CDK2AP1	233	3	0.005745833313691136	0.06824117655495207	0.024424400126817646	0.6909430303700163	-0.030581509202272664	0.07680157937800014	0.09767916633274933	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_123244433-ENSG00000130921.7	C12orf65	233	3	0.4445887148878719	0.025323824599874246	0.03305631405755685	0.21947603135390573	0.09458562382712156	0.0767720849355511	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_123244433-ENSG00000051825.14	MPHOSPH9	233	3	0.06983274874703539	-0.04993576345460046	0.02738624922470404	0.42122026699739856	-0.06463411683996173	0.0801841353121286	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_123244433-ENSG00000090975.12	PITPNM2	233	3	0.4654798806134046	-0.018459837418143932	0.025240991319487423	0.9003180703833367	0.009888043855321832	0.078833883557849	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_102415239-ENSG00000017427.15	IGF1	229	4	0.2717162115992522	0.04103669877683728	0.037223981282940806	0.4804488588807734	-0.05399073990130777	0.07636387319830745	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_51008215-ENSG00000135457.9	TFCP2	210	11	0.8642171913641361	-0.0036373420811871694	0.02123682032676754	0.7159309097750536	-0.029602834379765193	0.08120878649135525	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_51008215-ENSG00000110925.6	CSRNP2	210	11	0.6571685165204911	-0.01083337962311724	0.02436483180475164	0.6668726356420076	0.03466670496493485	0.08039250610313302	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_51008215-ENSG00000050426.15	LETMD1	210	11	0.4831596633762225	0.016748554369677746	0.02383057549630012	0.033733954115869616	-0.17190885461533273	0.08028990188382648	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_51008215-ENSG00000110911.14	SLC11A2	210	11	0.3598107178618396	-0.023134846591413183	0.025193570998374368	0.3624301026282908	0.07596621607933847	0.08317993828635101	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_51008215-ENSG00000185432.11	METTL7A	210	11	0.41955122468363104	0.02039471991057478	0.025202786611633242	0.8497070693323072	-0.015369269262692322	0.08098044889339832	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_128460072-ENSG00000134954.14	ETS1	221	12	0.3107839479170321	0.02166089963859498	0.021309176158470704	0.2304833004274547	-0.09258527198813593	0.07694395681111903	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_126411153-ENSG00000149571.11	KIRREL3	223	4	0.6131968055623467	-0.015728666894417972	0.031059267483862382	0.5627495607128923	-0.04140151652436143	0.07140049354505901	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_126411153-ENSG00000110063.8	DCPS	223	4	0.8233620805701101	0.005482557174178051	0.02452472371818038	0.9912663427610858	0.0008191489770177224	0.07472881647178385	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_119288475-ENSG00000036672.15	USP2	209	7	0.8400148320511958	0.01111097704193163	0.054951770714116464	0.4031725404319878	0.07055652187525313	0.08418236911126763	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_119288475-ENSG00000223953.5	C1QTNF5	209	7	0.17306784326323274	-0.08448859991441121	0.06174395351596741	0.2380901271497373	0.09486836557286728	0.08011911083748167	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_119288475-ENSG00000173456.4	RNF26	209	7	0.4176612256851567	-0.013481214623977028	0.016591499517432527	0.06016492007462953	0.15518058838244184	0.08199074304297614	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_119288475-ENSG00000076706.16	MCAM	209	7	0.5132285057192749	0.020785471349434242	0.03172171124276245	0.4755644763660273	-0.06018742601944652	0.0841665346624385	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_119288475-ENSG00000110395.6	CBL	209	7	0.815357567126552	0.007014034307597596	0.0299878549836474	0.3392914485669149	0.08011204536730256	0.08359276440355749	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_119288475-ENSG00000248712.7	CCDC153	209	7	0.018162933961099786	-0.10876083091937584	0.04557900923987139	0.9132528850736156	-0.008698110062654498	0.07972264883686439	0.2906069433775965	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_72759871-ENSG00000137478.14	FCHSD2	232	3	0.8811440768345106	-0.003280047007920843	0.021907353614448132	0.1766085179302835	0.09751610665041484	0.07189352734251671	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_72759871-ENSG00000168010.10	ATG16L2	232	3	0.6645945205744905	0.009272075523211978	0.021351046922030825	0.014892941766584185	0.17452428293521374	0.071010409369623	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_72759871-ENSG00000214530.8	STARD10	232	3	0.04081912844363211	-0.05283562026893473	0.025652929884220004	0.1788781864554499	0.09550320647243762	0.07078082626637086	0.6939251835417459	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_72759871-ENSG00000186635.14	ARAP1	232	3	0.5985821157345901	-0.00989536960896981	0.01876466240444128	0.1949505460183036	0.09375695007391284	0.07208010227097253	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_72759871-ENSG00000186642.15	PDE2A	232	3	0.2527806724181506	-0.03744621089523563	0.03264250619562671	0.18902787131772927	-0.09722043181267744	0.07374886065990181	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_10696219-ENSG00000198730.7	CTR9	231	10	0.4081796280234954	-0.015062856217748747	0.01817040209308383	0.2852416378853201	-0.08323071307708002	0.07766204173806876	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_10696219-ENSG00000072952.18	MRVI1	231	10	0.938018597582641	0.0025832662136358025	0.03317592689433395	0.7873266670698502	0.0211690687993635	0.07835374277808847	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_10696219-ENSG00000133800.8	LYVE1	231	10	0.7582986354406597	-0.0110449186116669	0.035840467965935284	0.8591848761357306	-0.013958013159694452	0.07856674554116261	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr10_124794519-ENSG00000165660.7	FAM175B	231	3	0.9191387776618152	0.0025681127061023823	0.02526263342571156	0.597005946768097	0.04059191259268525	0.07664324514414413	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr10_124794519-ENSG00000203791.14	METTL10	231	3	5.7860686371213685e-11	-0.1795253731051506	0.025809586193929288	0.22855128151865506	-0.0925979085440698	0.07664899281772325	1.09935304105306e-09	2.1232677182545482e-07	True	Esophagus_GastroesophagealJunction	200
chr10_124794519-ENSG00000189319.13	FAM53B	231	3	0.4070780498846624	-0.03268847076241134	0.03933957959015372	0.8393209049792614	-0.015601428217882424	0.07683685588237038	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr10_62832622-ENSG00000122877.15	EGR2	209	3	0.2619659407875181	0.06737637346688449	0.05985649055401417	0.15366915490221614	0.11067216374701667	0.07721368410037939	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr10_62832622-ENSG00000181915.4	ADO	209	3	0.0335921003440854	-0.05342891637449388	0.024932455289402963	0.17675614664145056	-0.1048430661509148	0.07728070180955042	0.6718420068817079	1.0	False	Esophagus_GastroesophagealJunction	200
chr9_120813367-ENSG00000056558.10	TRAF1	206	9	0.27791849323978823	0.03449421452472775	0.0316842083885808	0.9054538478500392	0.009466271885334526	0.07957398404732527	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr9_120813367-ENSG00000119403.13	PHF19	206	9	0.7231589888995449	-0.01162548707339485	0.032760783387602174	0.14065399325466682	0.1165310227072514	0.07870257891579976	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr9_120813367-ENSG00000095261.13	PSMD5	206	9	0.96389098045681	0.0011773292348942373	0.025965591141574245	0.30086661773944345	0.08201541422568305	0.07901950802835994	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr9_120813367-ENSG00000214654.7	RP11-27I1.4	206	9	0.6795637987706737	-0.019630187668689725	0.04743765576108746	0.1868769879460916	0.10671458150024156	0.08050779307138857	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr9_120813367-ENSG00000119402.16	FBXW2	206	9	0.4374559654593042	-0.017038170550089254	0.021887763018149133	0.4435488475737653	0.05910618202258479	0.07695046953170974	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr9_120813367-ENSG00000106780.8	MEGF9	206	9	0.013086875750120464	-0.07844040137719176	0.03126028639725865	0.6458220070779379	-0.03398666185108428	0.07381350924479124	0.30099814225277066	1.0	False	Esophagus_GastroesophagealJunction	200
chr9_109441745-ENSG00000070159.13	PTPN3	208	3	0.3252595315854624	-0.01625026012806376	0.016469555164294925	0.07131894736548534	0.14295356128080558	0.07875013888187958	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr9_70461410-ENSG00000119138.4	KLF9	229	6	0.5830841256610355	0.018120994630507342	0.032955819189371814	0.9553609849157484	-0.004418743093598217	0.07883254313661686	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr8_102437565-ENSG00000104517.12	UBR5	232	4	0.4972778645500944	-0.009931456519675856	0.014602786795477319	0.4001016493946952	-0.06255173984452518	0.07416921091718225	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr8_23515270-ENSG00000147454.13	SLC25A37	234	4	0.21639972926674286	-0.02107872624819558	0.01699477641195479	0.9019969999315368	-0.008858641344109094	0.07184361507619565	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr8_23515270-ENSG00000197217.12	ENTPD4	234	4	0.15559449009946735	-0.03141768066326433	0.02203613619037609	0.9227028731482908	0.006845948696329728	0.07046110253023945	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr8_23515270-ENSG00000134013.15	LOXL2	234	4	0.4582306205318876	-0.02678134819661064	0.03603094450875724	0.19804728940462304	0.09503379471214417	0.0735741139352554	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr7_37429020-ENSG00000155849.15	ELMO1	230	10	0.821234681216715	-0.006330366094907565	0.02797600260289252	0.1745992378306382	-0.09990820219012317	0.0733104904686358	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr6_111188251-ENSG00000173214.5	MFSD4B	230	3	0.014258200103705303	0.07923770710301445	0.032026838046371575	0.3110104626176694	0.07683836783903443	0.0756368082270193	0.1568402011407583	1.0	False	Esophagus_GastroesophagealJunction	200
chr6_89412258-ENSG00000135299.16	ANKRD6	221	3	0.27916701230881635	-0.027128544799596616	0.02499082035524769	0.08894522779914125	0.1294177566823458	0.07566309928850153	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr6_89412258-ENSG00000025039.14	RRAGD	221	3	0.6344684194240707	0.017957876138632627	0.037704761406802116	0.5214939663161902	0.05099763482541255	0.07939460856320732	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr6_89412258-ENSG00000198833.6	UBE2J1	221	3	0.9615232516209238	-0.0010882099639925491	0.02252514706446413	0.15572876118598275	0.11144040622179856	0.07816589697866515	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr6_34237683-ENSG00000272325.1	NUDT3	226	3	0.5784204438921441	-0.011603802322533944	0.020843925764057088	0.8582998360634441	-0.013860327247203513	0.07752143526079402	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr6_34237683-ENSG00000186577.12	C6orf1	226	3	0.10273037013664876	0.04867852136341935	0.02968101896097918	0.35782939328018737	0.07007260171741311	0.0760122975418528	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr6_33562852-ENSG00000096433.10	ITPR3	225	10	0.7227937174551122	0.006923876677913353	0.019488353725713985	0.4431395070910245	0.05797476551822225	0.07542928762725455	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr5_141573990-ENSG00000120318.15	ARAP3	216	4	0.8027006642563242	0.004413682396920474	0.01763766221867308	0.6474240251609715	-0.03504962312553103	0.07650196333260577	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr5_141573990-ENSG00000197948.10	FCHSD1	216	4	0.06469937221801363	-0.0406121906762358	0.021842451915379767	0.5570431913478504	0.044641360333074635	0.07586964637006853	0.3881962333080817	1.0	False	Esophagus_GastroesophagealJunction	200
chr5_141573990-ENSG00000164620.8	RELL2	216	4	0.7527658276920868	-0.010834374994624064	0.0343401986306886	0.6674960124203824	0.031117961084978312	0.07231151954389038	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr5_141573990-ENSG00000171720.9	HDAC3	216	4	0.4928200175444573	-0.01626626005601552	0.023666637409053	0.25747289758645003	0.08553943653962674	0.07528716515662827	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr5_141573990-ENSG00000131504.15	DIAPH1	216	4	0.025519758925431343	0.05023974588312703	0.0222974403358362	0.948273047179466	0.005031979671507092	0.07744972403055106	0.4083161428069016	1.0	False	Esophagus_GastroesophagealJunction	200
chr5_141573990-ENSG00000240764.3	PCDHGC5	216	4	0.07581494827135	0.06473913803450279	0.03624108185799449	0.2596792476472711	-0.08399563759944395	0.07427302668633085	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
