str-exon	gene_name	sample_n	GT_n	p_values	slope	error	shuffled_p	shuffled_slope	shuffled_error	BF_p	FDR_p	rej	Tissue	Sample_tshld
chr12_51008215-ENSG00000110911.14_6	SLC11A2	201	9	0.3982765062769645	0.06686286484966325	0.07896058352989233	0.3256381495051089	0.07539737550028526	0.07648947808221565	1.0	1.0	False	Colon_Transverse	200
chr11_126411153-ENSG00000110080.18_17	ST3GAL4	254	3	0.9866761288426468	0.0008864287091710207	0.053021844857112886	0.10696821903681314	-0.10818170648998066	0.0668454673706233	1.0	1.0	False	Colon_Transverse	200
chr11_126411153-ENSG00000110080.18_16	ST3GAL4	254	3	0.8595715061222138	0.009246993780977084	0.052207296801838964	0.6631074703441684	-0.028515571900876432	0.06537296568379136	1.0	1.0	False	Colon_Transverse	200
chr11_126411153-ENSG00000110080.18_13	ST3GAL4	254	3	1.2548620445408668e-06	-0.2981850682232526	0.0598689224290295	0.2788494972367229	-0.07052502126183664	0.06496978276531552	1.2548620445408668e-06	9.76978582347112e-05	True	Colon_Transverse	200
chr11_126411153-ENSG00000110080.18_12	ST3GAL4	254	3	0.38420612821460404	0.04918588314095077	0.05641490710062407	0.3994683953995811	-0.0556534426671011	0.0659275510755213	0.38420612821460404	1.0	False	Colon_Transverse	200
chr11_72759871-ENSG00000214530.8_13	STARD10	268	3	0.17269533102773738	0.07939193037510882	0.058049843065584576	0.15543951447538695	0.09251564948393418	0.0649214606137165	0.17269533102773738	1.0	False	Colon_Transverse	200
chr11_72759871-ENSG00000214530.8_12	STARD10	268	3	0.7533791249868977	0.0114917871245541	0.0365346119016408	0.11668881131801308	0.10334848725605952	0.06563984503708371	0.7533791249868977	1.0	False	Colon_Transverse	200
chr9_120813367-ENSG00000095261.13_10	PSMD5	245	12	0.4297310790972188	-0.05243582963645615	0.06628010436268028	0.2562233750360179	0.07871374191761782	0.06914715885802188	0.4297310790972188	1.0	False	Colon_Transverse	200
chr5_141573990-ENSG00000131504.15_8	DIAPH1	225	4	0.6218006772305106	0.03351799914083775	0.0678398608496435	0.4532298434061474	-0.05353835377426264	0.07123973466793304	1.0	1.0	False	Colon_Transverse	200
chr4_122327099-ENSG00000138688.15_68	KIAA1109	256	8	0.3190477468143866	0.0435298611371266	0.043591361222555886	0.7460839766085547	-0.02164184064054813	0.06675498765901274	0.3190477468143866	1.0	False	Colon_Transverse	200
chr4_82942134-ENSG00000189308.10_6	LIN54	241	6	0.7395592482276488	0.022127835203990524	0.06647616313836571	0.26090231453556306	-0.07683819239160934	0.0681647424244258	1.0	1.0	False	Colon_Transverse	200
chr3_171780542-ENSG00000075651.15_7	PLD1	251	6	0.0036763199104943344	-0.15787155098574926	0.05377882381854515	0.35382719904073623	0.0623618545263332	0.06711928985619597	0.007352639820988669	0.17289347695327198	False	Colon_Transverse	200
chr3_141987266-ENSG00000114126.17_12	TFDP2	214	10	0.9907881777714502	0.0008232196855626157	0.07120654753755498	0.8019645055379457	0.018842687728505496	0.07502199730396522	1.0	1.0	False	Colon_Transverse	200
chr3_141987266-ENSG00000114126.17_11	TFDP2	244	10	0.2691404481403992	0.07062382559588917	0.06374686410362325	0.9692981579096462	0.0027274996864960835	0.07078350153638269	0.8074213444211977	1.0	False	Colon_Transverse	200
chr3_58389659-ENSG00000168297.15_5	PXK	244	6	0.6674887579554831	0.030240517938940437	0.07029671627188026	0.33584148836262506	0.07038457136499154	0.07297103975447665	1.0	1.0	False	Colon_Transverse	200
chr1_150579759-ENSG00000143384.12_2	MCL1	266	8	0.6756542618341985	-0.014705570715081825	0.03510392301328453	0.8996784031202459	0.008224697604205146	0.06517107601865131	1.0	1.0	False	Colon_Transverse	200
chr22_29967918-ENSG00000100330.15_3	MTMR3	203	11	0.34121107961101105	-0.06789402784743429	0.07114100113684946	0.718982855664595	-0.028441826684165724	0.07891817295303286	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr19_49525050-ENSG00000142552.7_4	RCN3	235	3	0.0973446495417116	0.12099533301066966	0.07265378210601957	0.11766460644344705	0.11650424287204005	0.07415157353492158	0.1946892990834232	1.0	False	Esophagus_GastroesophagealJunction	200
chr19_49525050-ENSG00000104870.12_10	FCGRT	235	3	0.4752802853233039	0.05118340431670458	0.0715639953122601	0.8672894128592046	0.012697410713001357	0.07589194347975259	0.9505605706466078	1.0	False	Esophagus_GastroesophagealJunction	200
chr19_49525050-ENSG00000104870.12_9	FCGRT	235	3	0.410778553570613	0.058571959811793	0.0710665234687174	0.8408736063380646	0.01521389126051004	0.07568069246085644	0.821557107141226	1.0	False	Esophagus_GastroesophagealJunction	200
chr19_49525050-ENSG00000104870.12_8	FCGRT	235	3	0.28232289109731057	-0.05241527271181642	0.04862681007940937	0.5408798036912712	-0.04625384104699543	0.07551717946573057	0.5646457821946211	1.0	False	Esophagus_GastroesophagealJunction	200
chr19_49525050-ENSG00000104870.12_7	FCGRT	235	3	0.6936068136809139	0.02210362040087899	0.056027662407275136	0.3107918331790585	-0.07687645867660607	0.07566299983236792	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr19_40795370-ENSG00000269858.5_2	EGLN2	233	9	0.5666845510200491	-0.04172418761587742	0.07270720423169684	0.7866505916728791	-0.01948314618975552	0.07188945544698226	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_81101636-ENSG00000175866.15_28	BAIAP2	234	3	0.8849300344453686	0.007355101803905041	0.050759501322708976	0.26113982578989625	0.08047795057122538	0.0714229196972961	0.8849300344453686	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_81101636-ENSG00000175866.15_27	BAIAP2	234	3	0.015733908974626055	-0.16785609397288695	0.06893147254338741	0.8524371152232749	0.013075124312446628	0.07020489987082182	0.015733908974626055	0.2419332050316056	False	Esophagus_GastroesophagealJunction	200
chr17_81101636-ENSG00000175866.15_26	BAIAP2	234	3	0.061150898099403016	-0.13358438052660984	0.07095560538307924	0.11767566488881225	-0.11425530712763934	0.07272093271926577	0.12230179619880605	0.8373896560681274	False	Esophagus_GastroesophagealJunction	200
chr17_81101636-ENSG00000175866.15_25	BAIAP2	234	3	0.06197858872845325	-0.13340983449477573	0.07109086311139176	0.16099280610221914	0.10107008332693694	0.07184508453468533	0.1239571774569065	0.8424390162043257	False	Esophagus_GastroesophagealJunction	200
chr17_81101636-ENSG00000175866.15_24	BAIAP2	234	3	0.025316913253622998	-0.16017965601932227	0.07110062554115135	0.2000910065907237	-0.09139768755250202	0.07110482559478712	0.05063382650724599	0.5036141684512113	False	Esophagus_GastroesophagealJunction	200
chr17_81101636-ENSG00000175866.15_23	BAIAP2	234	3	0.03485428443343775	-0.15169703119687009	0.0714194026032503	0.5982475565246925	0.036808195839318034	0.06974731869010826	0.0697085688668755	0.6109458142832589	False	Esophagus_GastroesophagealJunction	200
chr17_81101636-ENSG00000175866.15_22	BAIAP2	234	3	0.040846662187218837	-0.14603959774848166	0.07096322398125475	0.6309900404115304	0.03470277361931588	0.07213985043885933	0.08169332437443767	0.6664741290387967	False	Esophagus_GastroesophagealJunction	200
chr17_78129115-ENSG00000141524.15_17	TMC6	200	13	0.21122934581257025	0.08498690896607225	0.06772728076797975	0.2390669328296749	-0.08827978703217272	0.07472497511595122	0.6336880374377107	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_78129115-ENSG00000141524.15_16	TMC6	201	13	0.34037000351942936	0.06348826208480422	0.06640637773159479	0.3366315187250684	-0.07334845257723198	0.07612673350055019	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_78129115-ENSG00000141524.15_15	TMC6	201	13	0.4676601727738139	0.04898911967710315	0.06730305039557727	0.902741003539182	0.008822675298358932	0.07209372396255337	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_78129115-ENSG00000141524.15_10	TMC6	190	13	0.7874247695193217	-0.020154523903312186	0.07461866956095481	0.6604034714733095	0.034684846790746175	0.07880032831023392	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_78129115-ENSG00000141524.15_5	TMC6	199	13	0.9155236051451012	0.0078030112288032345	0.07345388132044514	0.5667074755143031	-0.04455258041240135	0.07761569677320664	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr17_40021072-ENSG00000008838.19_19	MED24	230	4	0.007900050774529608	0.16709192811062254	0.06228005463856785	0.6699363750955916	0.03220432264177167	0.07544535460730334	0.03160020309811843	0.3792530298288111	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000205250.8_5	E2F4	217	4	0.1831984915270289	0.0861931262871487	0.06452339860218895	0.5765942758517651	0.0426709235995125	0.07628915898107004	0.3663969830540578	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000205250.8_4	E2F4	217	4	0.1307078129396872	0.09551612928501912	0.06292749493912879	0.041910610413838936	0.15048909244310238	0.07347189468760275	0.2614156258793744	1.0	False	Esophagus_GastroesophagealJunction	200
chr16_67195891-ENSG00000179044.15_4	EXOC3L1	209	4	0.4936027224856966	0.05110420147012583	0.07449879672286046	0.5973034743236314	0.04042041111185718	0.07637852904367731	0.9872054449713932	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_63071202-ENSG00000140416.19_15	TPM1	234	6	0.932127382809368	0.002256443566584451	0.026461644825033617	0.14007139294280413	-0.10314856409643884	0.06963807989498705	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_63071202-ENSG00000140416.19_14	TPM1	234	6	0.5496190816322607	0.016056136532303047	0.026790871685509997	0.2958410346402568	-0.07237004324153133	0.06905256525044624	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_63071202-ENSG00000140416.19_13	TPM1	234	6	0.08068083171902897	0.05847778466472686	0.033314268187306983	0.14709899657042647	0.1000539871429834	0.06875109893765091	0.3227233268761159	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_63071202-ENSG00000140416.19_12	TPM1	234	6	0.170418308052423	0.05005396423970752	0.03638581805006663	0.568556041343271	0.038743512407112574	0.06784097638921012	0.681673232209692	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_63071202-ENSG00000140416.19_11	TPM1	234	6	0.6752529056823073	0.02858790429753293	0.0681402451028452	0.1437734130258358	-0.10461555995274884	0.0712910736377077	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_63071202-ENSG00000140416.19_10	TPM1	234	6	0.6360448179579821	0.03235084733006305	0.06825990294504157	0.4583573508315314	-0.04747879964013565	0.063906218870187	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_63071202-ENSG00000140416.19_9	TPM1	234	6	0.43571347458483134	-0.027468900747948468	0.035172884519729095	0.5577505773788398	0.040204520924530265	0.06847536849425034	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr15_63071202-ENSG00000140416.19_8	TPM1	234	6	0.3012057333053799	0.040307437305911166	0.03889024253255981	0.7662814523454837	0.02138813611151837	0.07186066516293242	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr14_103425240-ENSG00000075413.17_6	MARK3	222	8	0.8091012085417838	0.017162449638591936	0.0709444966110438	0.2578112616598163	-0.08183652582504586	0.07210916393737643	0.8091012085417838	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_123244433-ENSG00000130921.7_3	C12orf65	233	3	0.49649268261111296	-0.03723432717517342	0.05465770598787882	0.4481013407408355	-0.05364442472347219	0.07058132045533508	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_102415239-ENSG00000017427.15_5	IGF1	229	4	0.030827488624875943	-0.1293348038329108	0.059477180129030076	0.5510868459674519	-0.04247745623503569	0.07113558726709923	0.030827488624875943	0.3742611663198164	False	Esophagus_GastroesophagealJunction	200
chr12_51008215-ENSG00000110911.14_11	SLC11A2	208	11	0.06977542892917186	-0.13867594378892226	0.07602139512632447	0.9483187074228288	0.004882479847153079	0.07522128597618127	0.2093262867875156	1.0	False	Esophagus_GastroesophagealJunction	200
chr12_51008215-ENSG00000110911.14_10	SLC11A2	210	11	0.05002279765568353	-0.1479458392056366	0.07499230699969124	0.8650417611370409	0.013208918029360113	0.07760873271170532	0.1500683929670506	0.9197498410118436	False	Esophagus_GastroesophagealJunction	200
chr12_51008215-ENSG00000110911.14_8	SLC11A2	208	11	0.4374382077573163	0.057125585886599564	0.07340268038915028	0.4546641806019462	0.05667103975757156	0.07563450410404704	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_126411153-ENSG00000110080.18_17	ST3GAL4	223	4	0.6793337931656815	-0.02762777612346659	0.06673530394902168	0.7797265299452658	0.01994685113336972	0.07122339380606606	0.6793337931656815	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_126411153-ENSG00000110080.18_16	ST3GAL4	223	4	0.8049448652839041	-0.016611190176977982	0.06717369696717519	0.5261478266673005	-0.04347388244239732	0.06845930031514252	0.8049448652839041	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_126411153-ENSG00000110080.18_13	ST3GAL4	223	4	1.763440662252758e-08	-0.3866283034537377	0.06577881900505625	0.5743864134889813	0.04061382295654665	0.07219635298766088	1.763440662252758e-08	1.6559247647327556e-06	True	Esophagus_GastroesophagealJunction	200
chr11_126411153-ENSG00000110080.18_12	ST3GAL4	223	4	0.4338918596742384	0.053372424526667336	0.06806302946163155	0.8574232521680443	0.012962949135048649	0.07205964515744928	0.4338918596742384	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_72759871-ENSG00000214530.8_13	STARD10	232	3	0.22212671940176001	0.0797268430857277	0.06510374563982603	0.1675619081834033	-0.0923619973302472	0.06668800811214662	0.22212671940176001	1.0	False	Esophagus_GastroesophagealJunction	200
chr11_72759871-ENSG00000214530.8_12	STARD10	232	3	0.04528468807461563	0.0995966490755844	0.04944477529427168	0.028861328417955707	-0.1481815957031071	0.06732852240933597	0.04528468807461563	0.4754310559847969	False	Esophagus_GastroesophagealJunction	200
chr11_10696219-ENSG00000072952.18_2	MRVI1	227	10	1.0701260913536585e-05	0.2786981234799106	0.061696887902268266	0.02522751249857326	0.17009102025056358	0.07543406384809334	3.210378274060976e-05	0.001480877497095044	True	Esophagus_GastroesophagealJunction	200
chr11_10696219-ENSG00000072952.18_3	MRVI1	231	10	0.010637524589577988	0.16883821173446742	0.0654881792612521	0.6255606481267098	0.03661482385494797	0.07491891425372348	0.031912573768733965	0.3817506733228516	False	Esophagus_GastroesophagealJunction	200
chr9_120813367-ENSG00000095261.13_10	PSMD5	206	9	0.12096260736622914	-0.10362473934380584	0.06650473797539252	0.5252920582910594	-0.049403729541703634	0.07762312533923962	0.12096260736622914	0.8320405511795952	False	Esophagus_GastroesophagealJunction	200
chr6_34237683-ENSG00000186577.12_3	C6orf1	225	3	0.8376832225755246	0.014717230553412525	0.07174673912300382	0.4361121296964541	0.058212247056393024	0.07459685665468102	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr5_141573990-ENSG00000131504.15_8	DIAPH1	205	4	0.5552962975285048	0.0439579932067627	0.0743839341090914	0.1415337559313501	0.11101210432020267	0.07517783503747448	0.5552962975285048	1.0	False	Esophagus_GastroesophagealJunction	200
chr4_122327099-ENSG00000138688.15_68	KIAA1109	210	7	0.4723548240561919	0.05155828364121922	0.07159435820815631	0.3224443003887758	0.07197520480667753	0.07254616895641315	0.4723548240561919	1.0	False	Esophagus_GastroesophagealJunction	200
chr3_141987266-ENSG00000114126.17_11	TFDP2	213	9	0.9334284594818578	0.005765597853004393	0.06892918950135528	0.8992357357908911	-0.009303923949955844	0.07337484594215286	1.0	1.0	False	Esophagus_GastroesophagealJunction	200
chr3_128484635-ENSG00000179348.11_5	GATA2	217	5	0.10563632610322923	-0.11489605720796267	0.07066774447846742	0.7824313391235137	0.020602237741325656	0.07449911657240825	0.10563632610322923	0.7752781094475065	False	Esophagus_GastroesophagealJunction	200
chr3_58389659-ENSG00000168297.15_5	PXK	210	7	0.4195046689751468	0.06443058732283262	0.07963178861527907	0.6978024206368012	-0.030022075319384795	0.07719746434961806	0.8390093379502936	1.0	False	Esophagus_GastroesophagealJunction	200
chr1_150579759-ENSG00000143384.12_2	MCL1	231	8	0.15153778240867075	0.07639385769211103	0.05306921813537332	0.19852659890427785	0.09390637412840598	0.07279816912546913	0.4546133472260122	1.0	False	Esophagus_GastroesophagealJunction	200
chr22_29967918-ENSG00000100330.15_3	MTMR3	334	13	0.5605371646230188	-0.029875667803025512	0.05127294872459112	0.9714811014218392	0.0021026385648369853	0.05876589044053832	1.0	1.0	False	Esophagus_Mucosa	200
chr19_55051418-ENSG00000160439.15_8	RDH13	317	8	0.3393936103861396	0.05571915822948192	0.05822626725796925	0.8532726411672685	-0.01076428241492612	0.05815093063281877	1.0	1.0	False	Esophagus_Mucosa	200
chr19_55051418-ENSG00000160439.15_10	RDH13	318	8	0.00410250775369434	-0.14049660581529552	0.04856236183055256	0.8538576528959145	0.010945355465460096	0.05936872867439023	0.01230752326108302	0.21786106540049666	False	Esophagus_Mucosa	200
chr19_55051418-ENSG00000160439.15_13	RDH13	318	8	0.5486319977184071	0.02233431216759796	0.03719207341845484	0.237520308284592	-0.06960088850257559	0.05880225203490917	1.0	1.0	False	Esophagus_Mucosa	200
chr19_49525050-ENSG00000142552.7_4	RCN3	387	3	0.3332112575569164	0.056101267326326636	0.057897905368982726	0.3799839590431317	0.05116007354291649	0.05820214153706114	1.0	1.0	False	Esophagus_Mucosa	200
chr19_49525050-ENSG00000104870.12_10	FCGRT	389	3	0.3836667979937665	0.04979533089205779	0.05709036873120967	0.7954081967868476	0.015331785111622987	0.05908533214553997	1.0	1.0	False	Esophagus_Mucosa	200
chr19_49525050-ENSG00000104870.12_9	FCGRT	389	3	0.30260413938639313	0.058969613759713664	0.05712252499572516	0.4040825987914927	-0.04756070249082719	0.056936386691667465	1.0	1.0	False	Esophagus_Mucosa	200
chr19_49525050-ENSG00000104870.12_7	FCGRT	389	3	0.7318521669580131	-0.017989664851072115	0.052459114348447335	0.3368964253843836	-0.056512837436773024	0.05877007603330684	1.0	1.0	False	Esophagus_Mucosa	200
chr19_3466223-ENSG00000141905.17_12	NFIC	328	6	0.772526998157571	0.01662949619272756	0.05747560897561401	0.4439870958583873	0.04515863709690913	0.05891635147066021	1.0	1.0	False	Esophagus_Mucosa	200
chr17_81101636-ENSG00000175866.15_29	BAIAP2	388	3	2.3879441810075642e-05	0.12911985110471494	0.030161569740443275	0.9560206529115004	0.0028985591297027505	0.052523261178267236	2.3879441810075642e-05	0.0011850021144837086	True	Esophagus_Mucosa	200
chr17_81101636-ENSG00000175866.15_28	BAIAP2	388	3	0.08505347373595308	-0.05072502015378548	0.029374630921229862	0.4303390761607032	0.041482776056902114	0.052543213740001135	0.08505347373595308	0.781850462730107	False	Esophagus_Mucosa	200
chr17_81101636-ENSG00000175866.15_27	BAIAP2	388	3	0.2367751587434352	-0.06020651013650871	0.0508048152998114	0.6011344644886266	-0.02760394179187382	0.05275669350956635	0.2367751587434352	1.0	False	Esophagus_Mucosa	200
chr17_81101636-ENSG00000175866.15_26	BAIAP2	388	3	0.2121596825369072	-0.06578739407191073	0.05263573360215322	0.44048867305896255	0.040861567791242434	0.05291433095284424	0.4243193650738144	1.0	False	Esophagus_Mucosa	200
chr17_81101636-ENSG00000175866.15_25	BAIAP2	388	3	0.24459209469698864	-0.06170672854562258	0.05294509358852832	0.17542225062778466	-0.07193155061134804	0.05298232743794182	0.4891841893939773	1.0	False	Esophagus_Mucosa	200
chr17_81101636-ENSG00000175866.15_24	BAIAP2	388	3	0.19988579160508568	-0.06839561804714192	0.05325816434615247	0.13692597235993512	0.07985338417671944	0.053569415973410715	0.39977158321017137	1.0	False	Esophagus_Mucosa	200
chr17_81101636-ENSG00000175866.15_23	BAIAP2	388	3	0.1882190203185126	-0.07042039108622643	0.05341514781526127	0.21260037338451965	0.0657910026793	0.05268948980071135	0.3764380406370252	1.0	False	Esophagus_Mucosa	200
chr17_81101636-ENSG00000175866.15_22	BAIAP2	388	3	0.13178662172187725	-0.08062841029144471	0.0533780611212296	0.4074085270094249	0.044684141355200685	0.05387323045982912	0.2635732434437545	1.0	False	Esophagus_Mucosa	200
chr17_78402398-ENSG00000087157.18_5	PGS1	343	16	0.033269690820217634	-0.11131923773408622	0.05206285875781298	0.2514290651936029	0.06307854224309686	0.054899124545461066	0.0998090724606529	0.8604444345547729	False	Esophagus_Mucosa	200
chr17_78129115-ENSG00000141524.15_17	TMC6	338	16	0.1736411098906212	0.05461398875718422	0.040047723735352515	0.4871572457977674	0.04069071757895039	0.05849170645156033	0.5209233296718636	1.0	False	Esophagus_Mucosa	200
chr17_78129115-ENSG00000141524.15_16	TMC6	338	16	0.16265628723589756	0.05909094802106204	0.04222255210055525	0.9736776367754328	-0.0019236128243598056	0.058251156988725676	0.4879688617076927	1.0	False	Esophagus_Mucosa	200
chr17_78129115-ENSG00000141524.15_15	TMC6	338	16	0.28281009472797064	0.04571510255235156	0.042490473734236485	0.002936861104681573	0.17322929667290862	0.057781919797966375	0.848430284183912	1.0	False	Esophagus_Mucosa	200
chr17_78129115-ENSG00000141524.15_10	TMC6	338	16	0.11587451071226025	0.08269059071158387	0.052444389866034544	0.9586025830504636	-0.0029881254774756297	0.05752022897230313	0.463498042849041	1.0	False	Esophagus_Mucosa	200
chr17_78129115-ENSG00000141524.15_5	TMC6	338	16	0.10236703383172684	-0.08645792681274972	0.05277243298128168	0.3818843721666448	0.051012935834153984	0.05825578125500281	0.5118351691586341	1.0	False	Esophagus_Mucosa	200
chr17_78129115-ENSG00000141524.15_4	TMC6	318	16	0.2885173424428059	0.061669649751110826	0.057997131854183565	0.6801349114410351	-0.024126978298028262	0.05846218775900745	1.0	1.0	False	Esophagus_Mucosa	200
chr17_40021072-ENSG00000008838.19_19	MED24	386	5	0.4663837109012562	0.0332146124265177	0.04555234361820045	0.23357475274690845	0.06395551248223208	0.053599505293656036	1.0	1.0	False	Esophagus_Mucosa	200
chr17_39685490-ENSG00000161395.13_4	PGAP3	316	5	0.7080256606710502	0.02209491613430218	0.0589388474724968	0.6488330823415362	0.026410346361686626	0.05793522816447037	1.0	1.0	False	Esophagus_Mucosa	200
chr17_39685490-ENSG00000161395.13_3	PGAP3	316	5	0.32440943684905554	0.050739623822118066	0.051401668387910784	0.6706045702679214	0.025163911080252174	0.05910445344578024	0.6488188736981111	1.0	False	Esophagus_Mucosa	200
chr17_2593585-ENSG00000007168.12_2	PAFAH1B1	303	8	0.02142089817577797	-0.14040280686352222	0.060684129334319374	0.316967178257668	-0.061458306677565785	0.06130338349338362	0.12852538905466782	0.9838072281834832	False	Esophagus_Mucosa	200
chr16_67195891-ENSG00000102890.14_4	ELMO3	364	10	0.05051894674182792	-0.10111588121005788	0.05152226604237803	0.3653853770150181	-0.052390403431348695	0.05780217411473613	0.10103789348365584	0.8633285448406007	False	Esophagus_Mucosa	200
chr16_67195891-ENSG00000205250.8_5	E2F4	376	10	0.06327948874985842	0.09759119683971457	0.05237937939432654	0.7537086748509583	0.01816107274646281	0.05783781888523379	0.12655897749971684	0.9791098382414996	False	Esophagus_Mucosa	200
chr16_67195891-ENSG00000205250.8_4	E2F4	376	10	0.06358491161597189	0.09715696750494547	0.05220686748092997	0.997871070639678	-0.00015382339099111888	0.05760889893946721	0.12716982323194378	0.9808528989795212	False	Esophagus_Mucosa	200
chr16_67195891-ENSG00000205250.8_2	E2F4	376	10	0.1819715092294881	-0.03812168974330755	0.02850488233009495	0.4084034565627783	0.0480201585889447	0.058016062504369366	0.3639430184589762	1.0	False	Esophagus_Mucosa	200
chr15_63071202-ENSG00000140416.19_15	TPM1	388	6	0.9220084294485515	-0.0027357415089154825	0.027923538635823208	0.35357812094408825	-0.04958024316104522	0.05337705616416578	1.0	1.0	False	Esophagus_Mucosa	200
chr15_63071202-ENSG00000140416.19_14	TPM1	388	6	0.7238647476550197	0.010084867660533042	0.028522671155743782	0.5231129650678711	-0.03381542486823809	0.05290461003953517	1.0	1.0	False	Esophagus_Mucosa	200
chr15_63071202-ENSG00000140416.19_13	TPM1	388	6	0.12063963460174833	0.04519554169218268	0.029050321148738636	0.3849205540541154	-0.04555483968822326	0.05236652130609807	0.4825585384069933	1.0	False	Esophagus_Mucosa	200
chr15_63071202-ENSG00000140416.19_12	TPM1	388	6	0.3576511092825048	0.029589713292091133	0.03212684865910897	0.34877693669433885	-0.05003670506598698	0.053333553533854855	1.0	1.0	False	Esophagus_Mucosa	200
chr15_63071202-ENSG00000140416.19_9	TPM1	388	6	0.622343621361147	-0.021695526239978776	0.04401111023060296	0.962107398339304	-0.002547036174126098	0.053574232907044134	1.0	1.0	False	Esophagus_Mucosa	200
chr15_63071202-ENSG00000140416.19_8	TPM1	388	6	0.7079103825470088	0.016414816665389315	0.043777511034173454	0.40146931870306135	-0.04417113765779791	0.05258524313137628	1.0	1.0	False	Esophagus_Mucosa	200
chr14_103425240-ENSG00000075413.17_6	MARK3	365	9	0.4716507117846793	0.03840102400281333	0.05328998529547591	0.4931387355367742	0.03831735534021505	0.05585043127995019	0.9433014235693586	1.0	False	Esophagus_Mucosa	200
chr12_102415239-ENSG00000017427.15_5	IGF1	364	5	0.9802976330532952	0.0013252910713256738	0.053624889984792326	0.4824682361825367	0.038950772696641024	0.05539727885318444	1.0	1.0	False	Esophagus_Mucosa	200
chr12_51008215-ENSG00000110911.14_11	SLC11A2	335	13	0.22427908250602	0.06731953739446918	0.05528525176794899	0.35714117131544043	0.05388656719079102	0.058432028278957986	0.89711633002408	1.0	False	Esophagus_Mucosa	200
chr12_51008215-ENSG00000110911.14_10	SLC11A2	342	13	0.20377568340666424	0.06951117210876807	0.05458230749529338	0.09915441366411652	0.09010502005635608	0.054482025117819466	0.815102733626657	1.0	False	Esophagus_Mucosa	200
chr12_51008215-ENSG00000110911.14_8	SLC11A2	333	13	0.9183249890571776	0.005320155289485131	0.05183893044702747	0.8004247001396172	-0.014913751364491419	0.058943592705437475	1.0	1.0	False	Esophagus_Mucosa	200
chr11_126411153-ENSG00000110080.18_17	ST3GAL4	365	3	0.13151943528344162	-0.07824776905191108	0.05175805914879912	0.8666856848926409	0.009187535886472932	0.054688512299471866	0.26303887056688324	1.0	False	Esophagus_Mucosa	200
chr11_126411153-ENSG00000110080.18_16	ST3GAL4	365	3	0.14454156101958868	-0.07522069219346929	0.051433997338440465	0.4399271464977448	-0.04244958993904886	0.05489910202878297	0.2890831220391773	1.0	False	Esophagus_Mucosa	200
chr11_126411153-ENSG00000110080.18_13	ST3GAL4	365	3	4.765652626043891e-10	-0.3262723529352667	0.05086476651971146	0.07444092757131211	0.09721946435047983	0.054329877268801736	4.765652626043891e-10	4.847251570288384e-08	True	Esophagus_Mucosa	200
chr11_126411153-ENSG00000110080.18_12	ST3GAL4	365	3	0.20976556837904306	-0.06336764486510847	0.05042778046896988	0.2262737510090889	0.06700776827150005	0.055276773651327334	0.20976556837904306	1.0	False	Esophagus_Mucosa	200
chr11_72759871-ENSG00000214530.8_13	STARD10	384	3	0.048312754840343496	-0.09933074926808008	0.0501314899342608	0.8412141144637763	-0.010719502179103377	0.05346739537758776	0.048312754840343496	0.5596441851149335	False	Esophagus_Mucosa	200
chr11_72759871-ENSG00000214530.8_12	STARD10	384	3	0.918729588275158	0.004416821191599057	0.043257067503780784	0.6158751982503399	-0.02641881849216864	0.05261194719827094	0.918729588275158	1.0	False	Esophagus_Mucosa	200
chr11_245642-ENSG00000185627.17_13	PSMD13	286	33	0.4943622519411672	-0.0350975680442092	0.051285537158815966	0.4223380691138749	-0.04959092118713776	0.061707376490773076	1.0	1.0	False	Esophagus_Mucosa	200
chr11_245642-ENSG00000185627.17_12	PSMD13	286	33	0.7559322279096519	-0.015631775027382267	0.05023772297602186	0.9515565269503798	0.0038355957392382533	0.06307391376448783	1.0	1.0	False	Esophagus_Mucosa	200
