str-isoform	gene_name	sample_n	GT_n	p_values	slope	error	shuffled_p	shuffled_slope	shuffled_error	BF_p	FDR_p	rej	Tissue	Sample_tshld
chr19_7183260-ENST00000302850.9	INSR	376	13	0.17410644538093165	0.049293447718211536	0.03619449682154457	0.07900276200141003	-0.09466840130565138	0.05373826658577149	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr19_3466223-ENST00000591708.1	SMIM24	363	7	0.26345443373101657	-0.063747142280525	0.056910013579879036	0.008526842755828495	-0.15386443709100067	0.058148734839102614	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr19_3466223-ENST00000587847.1	SMIM24	363	7	0.5782852311549165	0.03212137329141568	0.057727291464929685	0.71772730139642	0.02118390317845256	0.058551069255976425	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr19_3466223-ENST00000215531.5	SMIM24	363	7	0.4510578433408585	-0.04378823946692029	0.05803357807919372	0.6857761738918942	-0.022438640181928943	0.05541167719186524	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr19_3466223-ENST00000589537.1	NFIC	363	7	0.006731901941580114	0.0987946077316722	0.036231723755636484	0.012041676633139521	-0.1482524114449171	0.05872224443284015	0.06058711747422104	1.0	False	Cells_Culturedfibroblasts	200
chr19_3466223-ENST00000590282.5	NFIC	363	7	0.3217172717660194	0.02750026923946468	0.02771091228840613	0.94689309549792	-0.003933600286147851	0.05901109626000797	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr19_3466223-ENST00000589123.5	NFIC	363	7	0.00034341664821620373	-0.05946765766934156	0.016439863705362087	0.5497955636777158	-0.034922430831456526	0.05833324305391309	0.009615666150053702	0.2683972945595871	False	Cells_Culturedfibroblasts	200
chr18_69868804-ENST00000579496.5	CD226	414	10	0.7169611270952283	-0.02140800221593172	0.05900963556836587	0.6246319488803151	0.03018084403848005	0.06163276697823545	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr18_69868804-ENST00000582621.5	CD226	414	10	0.1656310340283993	-0.08274348903234162	0.05957047899728622	0.6016953366988554	0.03197762906154293	0.061213690708075835	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr18_69868804-ENST00000581982.5	CD226	414	10	0.27563725867961364	0.06549963990415482	0.059996974344746275	0.9008222452998448	-0.007614788727160386	0.06106266284464563	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr18_69868804-ENST00000577287.5	CD226	414	10	0.6889420633797848	0.024442891056729685	0.0610170203163155	0.5873046559580564	0.03319014940908094	0.06110112948297153	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr18_69868804-ENST00000280200.8	CD226	414	10	0.15465472678605593	0.08534802962421617	0.05984848046007338	0.01892593613704853	-0.14123340723222466	0.0599235315604316	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_81101636-ENST00000572498.1	BAIAP2	436	3	0.5151574941753736	-0.02883172624260965	0.04426152346611181	0.946906272923794	0.003304801989211585	0.04959692658831465	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_81101636-ENST00000576756.5	BAIAP2	436	3	0.10397925649977324	0.06879030253825888	0.042215852193982016	0.28235495052745035	0.05322417632884257	0.049443589684910805	0.5198962824988662	1.0	False	Cells_Culturedfibroblasts	200
chr17_81101636-ENST00000575841.5	BAIAP2	436	3	0.37645027131834574	0.03271463088159828	0.0369481397903343	0.9333162169502358	0.004098693022365343	0.048954359670145456	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_81101636-ENST00000572329.5	BAIAP2	436	3	0.40673214113010014	0.03135961098251086	0.0377592302677528	0.10841520458655166	-0.07861372914159923	0.04886254066677893	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_81101636-ENST00000435091.7	BAIAP2	436	3	5.053030506928232e-05	0.173187549979849	0.04227438706908812	0.7014392391495659	-0.018851028494779855	0.04913635366189946	0.0004547727456235408	0.02018782810473301	True	Cells_Culturedfibroblasts	200
chr17_81101636-ENST00000428708.6	BAIAP2	436	3	0.00026724164914339603	-0.09481714778970753	0.025784951829290102	0.9171769976745692	0.005095989769599286	0.048974174672136384	0.002405174842290564	0.0855007996172059	True	Cells_Culturedfibroblasts	200
chr17_81101636-ENST00000321280.11	BAIAP2	436	3	0.22877399271256024	-0.03090188864007905	0.02563776409746194	0.5102713239966377	-0.0324366032060249	0.049221495308296136	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78402398-ENST00000591996.1	PGS1	386	17	0.2681934289849818	0.03216933700133287	0.0290087858747698	0.8576521645749795	-0.009450660878007736	0.05265208219106332	0.5363868579699635	1.0	False	Cells_Culturedfibroblasts	200
chr17_78402398-ENST00000588281.5	PGS1	386	17	1.7539033755746456e-16	-0.2866141798932335	0.03313693743387744	0.6014106134600099	-0.027225344412042808	0.05207239533878842	7.0156135022985825e-16	1.657789470593155e-13	True	Cells_Culturedfibroblasts	200
chr17_78402398-ENST00000592043.5	PGS1	386	17	0.02525759636142165	0.08847810300700389	0.039378976797670405	0.4154318265140762	0.0420799494038489	0.05161180647282338	0.12628798180710826	1.0	False	Cells_Culturedfibroblasts	200
chr17_78402398-ENST00000589426.5	PGS1	386	17	0.6018236079619148	0.02404295045757078	0.04603790685038522	0.4440144460552328	0.04010606655775306	0.05233879245044931	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78402398-ENST00000262764.10	PGS1	386	17	0.39495384053093896	0.035256998624923486	0.041396507317187727	0.09744912356883162	0.08708160455058736	0.05240564158797903	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000591144.1	TMC8	375	15	0.7497830707703149	-0.01680333465293753	0.0526456607422569	0.5983742321465143	0.02798417410250649	0.05307837533080248	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000590799.5	TMC8	375	15	0.2251059690866784	-0.06416745714605984	0.05280315632721158	0.4101714022618864	-0.043913688551069634	0.053255427084028716	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000589691.1	TMC8	375	15	0.3381051990595908	0.05029366188216718	0.05243088872302222	0.17349451599769905	0.07202693024321223	0.05281125828113152	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000318430.9	TMC8	375	15	0.4863481786888452	0.037114048831067725	0.05325806191429785	0.6995964880374366	-0.020673912208511856	0.05353385598671015	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000592594.5	TMC6	375	15	0.9866337971734456	0.0008867050181805489	0.05289063559359844	0.6818779161932085	-0.021486440562617143	0.052374522086174005	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000591594.5	TMC6	375	15	0.3944484860701313	0.0447035483080691	0.05242991194242248	0.7627510475717182	-0.015955446608698354	0.05281391093529262	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000590162.1	TMC6	375	15	0.7090116035286442	0.01969487065675057	0.05273206485427872	0.5764078570695194	0.029574755911320645	0.05289080017903952	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000589553.5	TMC6	375	15	0.5779000390806535	0.028847282503412206	0.05179243788638699	0.1227256670214257	0.08262689277767434	0.05340439600057454	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000588087.5	TMC6	375	15	0.5147998433582737	-0.034670740340358414	0.05317196773852373	0.8419160342642908	-0.010695249698940788	0.053585486228310684	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000592076.5	TMC6	375	15	0.5378619886929129	0.032023184151228457	0.05193002110830938	0.22489865595175665	0.06319510928272516	0.05197972136795096	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000591436.5	TMC6	375	15	0.7893998399675859	0.01377524850395666	0.05153561711630232	0.3119355663126083	-0.05349130620831267	0.05282360253225917	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000392467.7	TMC6	375	15	0.12768720233172468	-0.07954392382182153	0.05209408175505092	0.7400147957392407	0.017509334253633557	0.05272331210131311	0.766123213990348	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000322914.7	TMC6	375	15	0.24115887841873265	0.062089615503497765	0.052882850406959066	0.8168709224684365	0.012431516567481302	0.05364267742522975	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_78129115-ENST00000306591.11	TMC6	375	15	0.9735457680289182	-0.001736286620487609	0.052320802214838064	0.8555618754178624	-0.009624608872250421	0.05283551737326859	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_59721716-ENST00000262291.8	VMP1	430	7	0.8011912252458909	-0.008657781322120505	0.034360105116471716	0.15080971091711573	0.07255172137890054	0.05040367330313929	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_40021072-ENST00000491466.5	MED24	433	5	0.08060071279239751	0.032924948543809014	0.018797260407514345	0.3949245981911361	-0.04199038553666225	0.049306223694180036	0.4836042767543851	1.0	False	Cells_Culturedfibroblasts	200
chr17_40021072-ENST00000394128.6	MED24	433	5	2.9364602585793437e-06	-0.14939456041054272	0.03150563990398192	0.2114083493407478	0.06411073650361494	0.05121988437526103	2.936460258579344e-05	0.001743999078032309	True	Cells_Culturedfibroblasts	200
chr17_40021072-ENST00000394127.6	MED24	433	5	0.0017741564871438477	-0.14687824367369412	0.04667989363624925	0.12173760384709825	-0.07861139876313393	0.05069207597933279	0.017741564871438475	0.4329430408730718	False	Cells_Culturedfibroblasts	200
chr17_40021072-ENST00000582798.1	CSF3	433	5	0.7792875466770072	-0.01310555442086296	0.0467331486644019	0.0023323800030341213	-0.1562692068480871	0.05100770202834674	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_40021072-ENST00000579852.1	CSF3	433	5	0.5288397546656626	-0.03141843555515778	0.049845203561199085	0.7505026188444728	-0.016357009195907848	0.05140603698134265	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_40021072-ENST00000479880.1	CSF3	433	5	0.195483055459864	0.06156044552234548	0.04747599483009055	0.3013392646973549	0.05265575266652578	0.05088084354222521	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_40021072-ENST00000394149.7	CSF3	433	5	0.8038552240872672	-0.012198919966597091	0.049085623780329365	0.21898004386317574	0.06338652998829042	0.0514856920511688	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_40021072-ENST00000331769.6	CSF3	433	5	0.3397356002760875	0.04746318878663183	0.0496574122698704	0.8694084265315869	-0.00847608131569337	0.051521956081228934	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_40021072-ENST00000225474.6	CSF3	433	5	0.8948212783362393	-0.006829168779541218	0.05162312119907905	0.5211030874177465	0.03311123982750152	0.05155874489917574	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_39685490-ENST00000619169.4	PGAP3	354	6	0.21935075566673212	-0.05075216405375008	0.04124124684838346	0.6799108777642084	0.02331297413318062	0.056454152112123984	0.4387015113334644	1.0	False	Cells_Culturedfibroblasts	200
chr17_39685490-ENST00000309862.10	PGAP3	354	6	0.7170404474773471	-0.018394015477967283	0.05070984763802155	0.2247730772143444	0.06819066561051211	0.05606707079747311	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_39685490-ENST00000300658.8	PGAP3	354	6	0.9812061699541192	-0.0009942885701608448	0.04217594623332824	0.7168025870429129	-0.020663239345927856	0.05691578712444896	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_39338536-ENST00000577399.5	FBXL20	431	3	0.5304951285097066	0.023365349722570983	0.03721831928168297	0.5031886466180217	-0.035014411067890924	0.05225395699511644	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_39338536-ENST00000583610.5	FBXL20	431	3	0.636054743219394	-0.02439168657570026	0.05150481509628164	0.7370267271549649	-0.01787992696766654	0.05321016499234508	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_39338536-ENST00000394294.7	FBXL20	431	3	3.2036306655581107e-06	0.17540234061709747	0.037133835857513	0.30012248016038395	-0.054751811862439145	0.05277272381962583	9.610891996674332e-05	0.0050519836892261106	True	Cells_Culturedfibroblasts	200
chr17_39338536-ENST00000264658.10	FBXL20	431	3	5.034916415753376e-07	-0.13287211277846162	0.026013730126248732	0.207417089060488	-0.06657272857042311	0.05272156221683685	1.5104749247260129e-05	0.0009572367586038672	True	Cells_Culturedfibroblasts	200
chr17_7823348-ENST00000575105.1	DNAH2	379	7	0.4980808908606242	0.04688705326605417	0.06913300925142367	0.05815085256167647	-0.13205540009370392	0.06947526389111698	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_7823348-ENST00000572933.5	DNAH2	379	7	0.6298660015180315	-0.03333827572434344	0.0691181495224632	0.5026923299863806	-0.04715042831108901	0.07027412024223878	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_7823348-ENST00000389173.6	DNAH2	379	7	0.5445477479460411	0.0415327854466986	0.0684750248455454	0.09085356152658007	-0.11542142363817333	0.0680727593816098	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_2593585-ENST00000576586.5	PAFAH1B1	344	8	0.21073327596961453	0.03621395698481165	0.028876681164201917	0.016927726963103358	0.1389814289704802	0.0578856707829466	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr17_2593585-ENST00000397195.9	PAFAH1B1	344	8	0.18494561382432687	-0.021401644127419336	0.016108786876858697	0.11103573367407556	0.09225842037415513	0.057733111137704886	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr16_67195891-ENST00000477898.5	ELMO3	425	10	0.8129982031323192	-0.012220401032582049	0.051624538368944345	0.3134968496193825	-0.057084525167664164	0.056564717624493964	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr16_67195891-ENST00000561904.5	E2F4	425	10	0.3636036775241143	0.041660084841700085	0.04580232555071812	0.3994216922481538	0.048014492479720734	0.0569188420065347	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr16_67195891-ENST00000379378.7	E2F4	425	10	0.17452959761353715	0.04555559805770827	0.03349129652781778	0.3724099419124871	0.05028894794786546	0.05631616143513862	0.6981183904541487	1.0	False	Cells_Culturedfibroblasts	200
chr16_67195891-ENST00000564324.5	EXOC3L1	425	10	0.7072126724078491	-0.021129510944015464	0.056214715901228174	0.5728950365814073	-0.031693636928492384	0.05616849863057925	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr16_67195891-ENST00000563889.1	EXOC3L1	425	10	0.1494314981354381	-0.08181254268353842	0.056643741810923263	0.5974184823039971	-0.029693836147039937	0.056180759704285765	0.4482944944063143	1.0	False	Cells_Culturedfibroblasts	200
chr16_67195891-ENST00000314586.10	EXOC3L1	425	10	0.03590558958096566	0.1186902160067206	0.05638123322825948	0.692126219038641	-0.022404726779963958	0.05654059222817481	0.10771676874289696	1.0	False	Cells_Culturedfibroblasts	200
chr16_67195891-ENST00000393997.6	ELMO3	425	10	0.3664405531861571	0.04884029840548181	0.054015404616664216	0.3711344365903739	-0.05001470418094973	0.055859716915842135	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr16_67195891-ENST00000360833.5	ELMO3	425	10	0.7093938164485112	-0.02024479565852741	0.05428475051408616	0.5945470097693644	0.030221662607758645	0.05673429026524481	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr16_20353759-ENST00000570689.5	UMOD	374	7	0.4081095168894655	0.04178973920594538	0.050456681944120736	0.3431680751957008	-0.04985948369269905	0.05252665577644218	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_98649031-ENST00000559925.5	IGF1R	349	4	0.002594009719986019	0.1052801106618208	0.03467859693933962	0.8714430096042045	-0.00909172257213652	0.0561374005143721	0.08300831103955261	1.0	False	Cells_Culturedfibroblasts	200
chr15_98649031-ENST00000558762.5	IGF1R	349	4	0.5531493301616286	0.02661411527020842	0.0448297769849525	0.5992729710099285	-0.029851463902536405	0.05675536025716815	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_98649031-ENST00000268035.10	IGF1R	349	4	0.0866293200327911	-0.07657364376438472	0.04455311456084866	0.059610305835059975	0.10539330906948112	0.05575362942845887	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_74668728-ENST00000568176.5	EDC3	413	16	0.925750900172158	-0.003053484133780301	0.03274406177702496	0.8927919491951366	-0.007478038098514018	0.055449905550989706	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_74668728-ENST00000315127.8	EDC3	413	16	0.34861734707115344	-0.037098215125233966	0.03953279280915764	0.2443301574600812	0.06426387569266166	0.055114321433305316	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_68286475-ENST00000566008.1	FEM1B	408	8	0.0013226065191803233	0.1208852947691624	0.03736768582663932	0.780070215527383	-0.014402641194259418	0.05154383042051197	0.0026452130383606467	0.09265288886107474	True	Cells_Culturedfibroblasts	200
chr15_68286475-ENST00000306917.4	FEM1B	408	8	0.007979281106443865	-0.09700305471339246	0.03637150012388555	0.05633242325331871	-0.09713889981375858	0.050744197161678	0.0239378433193316	0.546611556044101	False	Cells_Culturedfibroblasts	200
chr15_67241039-ENST00000561452.5	AAGAB	383	21	0.0007681356970283918	-0.13544056116864228	0.039913470712425535	0.6390377307119812	-0.024814063522967604	0.052858100791538416	0.006913221273255527	0.2058431597036406	False	Cells_Culturedfibroblasts	200
chr15_67241039-ENST00000542650.5	AAGAB	383	21	0.1058441541164724	0.07633420382560674	0.047082845406525166	0.12428158898361548	-0.08103418394139329	0.0525961702048236	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_67241039-ENST00000261880.9	AAGAB	383	21	0.012285328758973693	0.10359350648549302	0.04116269358969505	0.2886418885803689	0.0575362896635309	0.05414200766421677	0.11056795883076324	1.0	False	Cells_Culturedfibroblasts	200
chr15_63071202-ENST00000404484.8	TPM1	436	6	0.5560555584105424	-0.027678240885076373	0.04697634355770257	0.3093131448248452	-0.05125901019554732	0.0503561423911281	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_63071202-ENST00000559556.5	TPM1	436	6	1.3412512811472061e-12	0.2463890664688189	0.033667895618969934	0.6680381143313601	0.02166755443907675	0.05048915661558853	1.2071261530324851e-11	1.8591636859294046e-09	True	Cells_Culturedfibroblasts	200
chr15_63071202-ENST00000358278.7	TPM1	436	6	0.5964178682677161	-0.016579639802562066	0.03128390218488286	0.16747809361610794	0.06895002343075587	0.049862309639244685	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_63071202-ENST00000267996.11	TPM1	436	6	0.7011453331238466	-0.007911814367309464	0.020601316917017862	0.1008531182903897	0.08228254737982718	0.05003673371432335	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_51223259-ENST00000558066.1	CYP19A1	435	3	0.4562792461257114	0.025312052031026263	0.03394410532988208	0.2862353918680702	0.05285247909878475	0.04949591634940605	0.9125584922514228	1.0	False	Cells_Culturedfibroblasts	200
chr15_51223259-ENST00000557934.5	CYP19A1	435	3	0.005226530769129818	-0.11304753425089555	0.04026105173227544	0.9656084185116612	0.002113430908796546	0.04898632005313682	0.06271836922955781	1.0	False	Cells_Culturedfibroblasts	200
chr15_51223259-ENST00000559878.5	CYP19A1	435	3	0.7004868645331517	0.017260143844831922	0.044839224388839326	0.6596835846424203	0.02201726659644345	0.049962891898012576	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_51223259-ENST00000396404.8	CYP19A1	435	3	0.5833299403970897	0.01646855735413693	0.02999929868082657	0.6098910980086408	-0.025397650019281917	0.04973853677968225	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_51223259-ENST00000396402.5	CYP19A1	435	3	0.5506636111487551	0.01202721927631141	0.020137249963124205	0.022438478664884576	0.11328976236993613	0.04943734116416258	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr15_50104867-ENST00000284509.10	ATP8B4	366	20	0.003053687294456852	-0.13379495835169225	0.0448407844099338	0.5455039431750341	-0.033770221959493064	0.055807455447514816	0.10382536801153296	1.0	False	Cells_Culturedfibroblasts	200
chr14_103425240-ENST00000440884.7	MARK3	422	9	0.0479522171437415	-0.06372677372365228	0.03212101834782315	0.5362576365825451	0.03161017235859876	0.05106456568557719	0.8631399085873471	1.0	False	Cells_Culturedfibroblasts	200
chr14_103425240-ENST00000429436.6	MARK3	422	9	0.3552166896764991	-0.03431767318181896	0.03707595678952057	0.9865301580902708	-0.0008560432851392048	0.05067312748360821	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr14_103425240-ENST00000216288.11	MARK3	422	9	0.2268011659502962	0.04956763949004698	0.040947209374668406	0.3618204488410573	0.046398971746860126	0.05082256637427821	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr14_102482045-ENST00000359520.11	TECPR2	360	9	0.32267888856427196	-0.0415878773084006	0.041989352665312084	0.3437646589604143	0.05195597048238697	0.054799935402327776	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr14_64247333-ENST00000554520.1	ESR2	435	6	0.46426467287805895	-0.036429484543911685	0.04973092849421288	0.6119114699024005	0.02532598938992656	0.049880037097967664	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr14_64247333-ENST00000557772.5	ESR2	435	6	0.9218182913761443	-0.004836249560704954	0.049246818441478164	0.17120723282274405	0.06867137994973388	0.05009775543726059	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr14_64247333-ENST00000555278.5	ESR2	435	6	0.02303007554957364	0.11247830363360453	0.049298977102246185	0.9285502243802052	0.004494737697251843	0.05009491103549128	0.1842406043965891	1.0	False	Cells_Culturedfibroblasts	200
chr14_64247333-ENST00000554572.5	ESR2	435	6	0.41363005644144857	0.040967366358481375	0.05006039923232825	0.9015985889148546	-0.006223367079099321	0.05030238286980023	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr14_64247333-ENST00000353772.7	ESR2	435	6	0.2810143568012801	-0.053888355579540505	0.0499209552702457	0.5761085615309409	0.02820019537180052	0.05039998620420068	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr14_64247333-ENST00000556275.5	ESR2	435	6	0.1825550596249328	-0.06686312131188911	0.05007719768057612	0.9319438886506426	0.004280583566191161	0.0500933671017249	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr12_123244433-ENST00000429587.2	C12orf65	435	3	0.15531767805987928	0.06976287300981195	0.049003491159996825	0.7226459213450391	-0.01776836687819946	0.050027809254182695	0.4659530341796378	1.0	False	Cells_Culturedfibroblasts	200
chr12_123244433-ENST00000543139.1	C12orf65	435	3	0.6029601401693943	0.016972936829846158	0.03260555023632397	0.7337841456250129	-0.016776198325919558	0.04929410140389776	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr12_123244433-ENST00000366329.6	C12orf65	435	3	0.2755743112836826	-0.05207813648073984	0.04770023266002012	0.7065129589992247	-0.01913123563177386	0.05077198024843454	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr12_123244433-ENST00000253233.5	C12orf65	435	3	0.3308344493535577	-0.04318179199658373	0.04435292385757221	0.6789927718059656	-0.02098923909510765	0.05068210234225806	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr12_102415239-ENST00000307046.8	IGF1	429	5	0.057466266025053676	0.09294869483658512	0.04878663359268472	0.8178752821671025	0.011258571462419173	0.04885907858107535	0.3447975961503221	1.0	False	Cells_Culturedfibroblasts	200
chr12_102415239-ENST00000424202.6	IGF1	429	5	0.3573814968387813	-0.04533464379385948	0.04920060801109607	0.01612821339158548	0.11866738696942974	0.0491132294755041	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr12_102415239-ENST00000392905.6	IGF1	429	5	0.1442177320436222	0.07167647477173224	0.0489890053893876	0.5012940950562677	-0.033374915175515885	0.049586631605145454	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr12_102415239-ENST00000337514.10	IGF1	429	5	0.8288109250661007	-0.010429206663273252	0.048201319515871095	0.5524451241487001	0.029252720628405983	0.04919727837262133	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr12_65862275-ENST00000403681.6	HMGA2	370	9	0.7779197292997277	-0.012923143683868828	0.04578566790408616	0.8545437897404168	0.01055143497572211	0.05751286024135178	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr12_65862275-ENST00000393577.7	HMGA2	370	9	0.017596271797007058	0.1032159302461857	0.043267300140083335	0.490264994664302	0.03919274901285575	0.05674924793517443	0.28154034875211303	1.0	False	Cells_Culturedfibroblasts	200
chr12_51008215-ENST00000262052.9	SLC11A2	394	13	0.34232221134525964	0.03147132166708064	0.03309918629471082	0.8125505432651084	-0.01238792634315776	0.05220196822809788	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr12_51008215-ENST00000546636.5	SLC11A2	394	13	0.6825668672836346	0.01606461288510418	0.03925011604552182	0.8365697582238705	0.010747773805923436	0.052065059494424526	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr12_51008215-ENST00000262051.11	SLC11A2	394	13	0.8531184272458174	-0.005244558330553352	0.028307418899219488	0.5780928307616509	-0.02909762509698368	0.052270956684809126	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr11_128460072-ENST00000535549.5	ETS1	409	15	0.9121583869411122	-0.0022132088681288483	0.02004907380999164	0.7148595338199404	-0.018784592960541583	0.05137897137824712	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr11_128460072-ENST00000392668.8	ETS1	409	15	0.2345747245565496	-0.04571875611183557	0.03840179620115328	0.25637810843337183	-0.05870241021107276	0.0516430344538136	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr11_128460072-ENST00000319397.6	ETS1	409	15	0.013724864559328469	0.04389005522923619	0.017727318486571015	0.5670858306212057	0.02931678542350475	0.05117740779254621	0.06862432279664235	1.0	False	Cells_Culturedfibroblasts	200
chr11_119206290-ENST00000415318.2	CCDC153	375	20	0.392103455761146	-0.04543623376994575	0.05302548881546775	0.5989596125038481	-0.028783194857951017	0.054681412445443216	0.784206911522292	1.0	False	Cells_Culturedfibroblasts	200
chr11_119206290-ENST00000375140.7	CCDC153	375	20	0.133744665655254	0.07763921554939404	0.05165599387863299	0.8901526439724462	-0.007419571546885904	0.05368246056478017	0.267489331310508	1.0	False	Cells_Culturedfibroblasts	200
chr11_119206290-ENST00000634586.1	CBL	375	20	0.1609587852129304	0.03081067851826448	0.021931698528238067	0.8373498009253676	-0.011116533341761384	0.05411129368031657	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr11_119288475-ENST00000634586.1	CBL	403	6	0.9003048940504292	-0.00336787959912936	0.02686548544822526	0.5153727810321459	-0.0338793714378201	0.05203320147492745	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr11_119206290-ENST00000264033.5	CBL	375	20	0.20207884760080447	-0.027923516042988747	0.021848300510563464	0.10707019061057986	-0.0879400162810742	0.0544291808130786	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr11_119288475-ENST00000264033.5	CBL	403	6	0.9160161385347132	-0.002830421420503059	0.026822485938108664	0.5737286312589953	0.02977510552503488	0.05288073863952455	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr11_72759871-ENST00000544767.5	STARD10	429	3	0.7350669602915769	-0.01721346299629626	0.050832993543129534	0.313645962594106	-0.05072646168050777	0.05028069503996035	0.7350669602915769	1.0	False	Cells_Culturedfibroblasts	200
chr11_72759871-ENST00000543304.5	STARD10	429	3	0.15104563476949415	-0.06455770768879364	0.044875774126491706	0.3677616038486989	0.04505049078876185	0.04996229642211894	1.0	1.0	False	Cells_Culturedfibroblasts	200
chr11_72759871-ENST00000543089.1	STARD10	429	3	0.5464732950889828	-0.030474652802478207	0.050491087114924005	0.9586778448067044	-0.002642279444732481	0.05096485035936037	0.5464732950889828	1.0	False	Cells_Culturedfibroblasts	200
